m,signature_id,signature_version,has_odd_predecessor,odd_predecessor,even_cell_lower,even_cell_upper,even_cell_size,balanced_ternary_reference,validation_status
35,"v4_mod3:1,0,0,2",v4_mod3,0,,1226,1294,35,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1",ok
35,"vB_border:1,0,-1,-1,0",vB_border,0,,1226,1294,35,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1",ok
35,"vC_valuation:1,2,1,0",vC_valuation,0,,1226,1294,35,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1",ok
36,v1_occupancy:1,v1_occupancy,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
36,"v2_type:0,1",v2_type,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
36,"v3_oddpos:0,1,2",v3_oddpos,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
36,"v4_mod3:0,1,2,0",v4_mod3,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
36,"vB_border:0,1,1,1,0",vB_border,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
36,"vC_valuation:0,0,0,1",vC_valuation,1,11,1296,1368,37,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1",ok
37,v1_occupancy:0,v1_occupancy,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
37,"v2_type:1,0",v2_type,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
37,"v3_oddpos:1,0,0",v3_oddpos,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
37,"v4_mod3:1,0,0,1",v4_mod3,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
37,"vB_border:1,0,-1,-1,1",vB_border,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
37,"vC_valuation:2,1,1,0",vC_valuation,0,,1370,1442,37,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1",ok
38,v1_occupancy:0,v1_occupancy,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
38,"v2_type:0,0",v2_type,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
38,"v3_oddpos:0,0,0",v3_oddpos,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
38,"v4_mod3:0,0,0,2",v4_mod3,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
38,"vB_border:0,0,1,1,0",vB_border,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
38,"vC_valuation:0,0,0,0",vC_valuation,0,,1444,1520,39,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1",ok
39,v1_occupancy:0,v1_occupancy,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
39,"v2_type:1,0",v2_type,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
39,"v3_oddpos:1,0,0",v3_oddpos,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
39,"v4_mod3:1,0,0,0",v4_mod3,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
39,"vB_border:1,0,-1,-1,1",vB_border,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
39,"vC_valuation:1,3,1,0",vC_valuation,0,,1522,1598,39,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1",ok
40,v1_occupancy:0,v1_occupancy,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
40,"v2_type:0,0",v2_type,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
40,"v3_oddpos:0,0,0",v3_oddpos,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
40,"v4_mod3:0,0,0,1",v4_mod3,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
40,"vB_border:0,0,1,1,0",vB_border,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
40,"vC_valuation:0,0,0,0",vC_valuation,0,,1600,1680,41,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1",ok
41,v1_occupancy:0,v1_occupancy,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
41,"v2_type:1,0",v2_type,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
41,"v3_oddpos:1,0,0",v3_oddpos,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
41,"v4_mod3:1,0,0,2",v4_mod3,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
41,"vB_border:1,0,-1,-1,1",vB_border,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
41,"vC_valuation:3,1,1,0",vC_valuation,0,,1682,1762,41,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,1",ok
42,v1_occupancy:0,v1_occupancy,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
42,"v2_type:0,0",v2_type,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
42,"v3_oddpos:0,0,0",v3_oddpos,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
42,"v4_mod3:0,0,0,0",v4_mod3,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
42,"vB_border:0,0,1,1,0",vB_border,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
42,"vC_valuation:0,0,0,0",vC_valuation,0,,1764,1848,43,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,1",ok
43,v1_occupancy:0,v1_occupancy,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
43,"v2_type:1,0",v2_type,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
43,"v3_oddpos:1,0,0",v3_oddpos,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
43,"v4_mod3:1,0,0,1",v4_mod3,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
43,"vB_border:1,0,-1,-1,1",vB_border,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
43,"vC_valuation:1,2,1,0",vC_valuation,0,,1850,1934,43,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,1",ok
44,v1_occupancy:0,v1_occupancy,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
44,"v2_type:0,0",v2_type,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
44,"v3_oddpos:0,0,0",v3_oddpos,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
44,"v4_mod3:0,0,0,2",v4_mod3,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
44,"vB_border:0,0,1,1,0",vB_border,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
44,"vC_valuation:0,0,0,0",vC_valuation,0,,1936,2024,45,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,1",ok
45,v1_occupancy:0,v1_occupancy,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
45,"v2_type:1,0",v2_type,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
45,"v3_oddpos:1,0,0",v3_oddpos,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
45,"v4_mod3:1,0,0,0",v4_mod3,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
45,"vB_border:1,0,-1,-1,1",vB_border,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
45,"vC_valuation:2,1,1,0",vC_valuation,0,,2026,2114,45,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,1",ok
46,v1_occupancy:1,v1_occupancy,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
46,"v2_type:0,1",v2_type,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
46,"v3_oddpos:0,1,3",v3_oddpos,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
46,"v4_mod3:0,1,3,1",v4_mod3,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
46,"vB_border:0,1,1,1,0",vB_border,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
46,"vC_valuation:0,0,0,1",vC_valuation,1,13,2116,2208,47,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,1",ok
47,v1_occupancy:0,v1_occupancy,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
47,"v2_type:1,0",v2_type,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
47,"v3_oddpos:1,0,0",v3_oddpos,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
47,"v4_mod3:1,0,0,2",v4_mod3,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
47,"vB_border:1,0,-1,-1,1",vB_border,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
47,"vC_valuation:1,4,1,0",vC_valuation,0,,2210,2302,47,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,1",ok
48,v1_occupancy:0,v1_occupancy,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
48,"v2_type:0,0",v2_type,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
48,"v3_oddpos:0,0,0",v3_oddpos,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
48,"v4_mod3:0,0,0,0",v4_mod3,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
48,"vB_border:0,0,1,1,0",vB_border,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
48,"vC_valuation:0,0,0,0",vC_valuation,0,,2304,2400,49,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,1",ok
49,v1_occupancy:0,v1_occupancy,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
49,"v2_type:1,0",v2_type,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
49,"v3_oddpos:1,0,0",v3_oddpos,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
49,"v4_mod3:1,0,0,1",v4_mod3,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
49,"vB_border:1,0,-1,-1,0",vB_border,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
49,"vC_valuation:4,1,1,0",vC_valuation,0,,2402,2498,49,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,1",ok
50,v1_occupancy:0,v1_occupancy,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
50,"v2_type:0,0",v2_type,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
50,"v3_oddpos:0,0,0",v3_oddpos,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
50,"v4_mod3:0,0,0,2",v4_mod3,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
50,"vB_border:0,0,1,1,0",vB_border,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
50,"vC_valuation:0,0,0,0",vC_valuation,0,,2500,2600,51,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,1",ok
51,v1_occupancy:0,v1_occupancy,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
51,"v2_type:1,0",v2_type,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
51,"v3_oddpos:1,0,0",v3_oddpos,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
51,"v4_mod3:1,0,0,0",v4_mod3,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
51,"vB_border:1,0,-1,-1,1",vB_border,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
51,"vC_valuation:1,2,1,0",vC_valuation,0,,2602,2702,51,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,1",ok
52,v1_occupancy:0,v1_occupancy,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
52,"v2_type:0,0",v2_type,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
52,"v3_oddpos:0,0,0",v3_oddpos,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
52,"v4_mod3:0,0,0,1",v4_mod3,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
52,"vB_border:0,0,1,1,0",vB_border,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
52,"vC_valuation:0,0,0,0",vC_valuation,0,,2704,2808,53,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,1",ok
53,v1_occupancy:0,v1_occupancy,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
53,"v2_type:1,0",v2_type,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
53,"v3_oddpos:1,0,0",v3_oddpos,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
53,"v4_mod3:1,0,0,2",v4_mod3,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
53,"vB_border:1,0,-1,-1,1",vB_border,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
53,"vC_valuation:2,1,1,0",vC_valuation,0,,2810,2914,53,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,1",ok
54,v1_occupancy:0,v1_occupancy,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
54,"v2_type:0,0",v2_type,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
54,"v3_oddpos:0,0,0",v3_oddpos,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
54,"v4_mod3:0,0,0,0",v4_mod3,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
54,"vB_border:0,0,1,1,0",vB_border,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
54,"vC_valuation:0,0,0,0",vC_valuation,0,,2916,3024,55,"lsd=0;jet=0,0,0,-1;lsd8=0,0,0,-1,1",ok
55,v1_occupancy:0,v1_occupancy,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
55,"v2_type:1,0",v2_type,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
55,"v3_oddpos:1,0,0",v3_oddpos,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
55,"v4_mod3:1,0,0,1",v4_mod3,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
55,"vB_border:1,0,-1,-1,1",vB_border,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
55,"vC_valuation:1,3,1,0",vC_valuation,0,,3026,3134,55,"lsd=1;jet=1,0,0,-1;lsd8=1,0,0,-1,1",ok
56,v1_occupancy:0,v1_occupancy,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
56,"v2_type:0,0",v2_type,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
56,"v3_oddpos:0,0,0",v3_oddpos,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
56,"v4_mod3:0,0,0,2",v4_mod3,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
56,"vB_border:0,0,1,1,0",vB_border,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
56,"vC_valuation:0,0,0,0",vC_valuation,0,,3136,3248,57,"lsd=-1;jet=-1,1,0,-1;lsd8=-1,1,0,-1,1",ok
57,v1_occupancy:0,v1_occupancy,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
57,"v2_type:1,0",v2_type,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
57,"v3_oddpos:1,0,0",v3_oddpos,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
57,"v4_mod3:1,0,0,0",v4_mod3,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
57,"vB_border:1,0,-1,-1,1",vB_border,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
57,"vC_valuation:3,1,1,0",vC_valuation,0,,3250,3362,57,"lsd=0;jet=0,1,0,-1;lsd8=0,1,0,-1,1",ok
58,v1_occupancy:1,v1_occupancy,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
58,"v2_type:0,1",v2_type,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
58,"v3_oddpos:0,1,1",v3_oddpos,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
58,"v4_mod3:0,1,1,1",v4_mod3,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
58,"vB_border:0,1,1,1,0",vB_border,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
58,"vC_valuation:0,0,0,1",vC_valuation,1,15,3364,3480,59,"lsd=1;jet=1,1,0,-1;lsd8=1,1,0,-1,1",ok
59,v1_occupancy:0,v1_occupancy,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
59,"v2_type:1,0",v2_type,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
59,"v3_oddpos:1,0,0",v3_oddpos,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
59,"v4_mod3:1,0,0,2",v4_mod3,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
59,"vB_border:1,0,-1,-1,1",vB_border,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
59,"vC_valuation:1,2,1,0",vC_valuation,0,,3482,3598,59,"lsd=-1;jet=-1,-1,1,-1;lsd8=-1,-1,1,-1,1",ok
60,v1_occupancy:0,v1_occupancy,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
60,"v2_type:0,0",v2_type,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
60,"v3_oddpos:0,0,0",v3_oddpos,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
60,"v4_mod3:0,0,0,0",v4_mod3,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
60,"vB_border:0,0,1,1,0",vB_border,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
60,"vC_valuation:0,0,0,0",vC_valuation,0,,3600,3720,61,"lsd=0;jet=0,-1,1,-1;lsd8=0,-1,1,-1,1",ok
61,v1_occupancy:0,v1_occupancy,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
61,"v2_type:1,0",v2_type,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
61,"v3_oddpos:1,0,0",v3_oddpos,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
61,"v4_mod3:1,0,0,1",v4_mod3,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
61,"vB_border:1,0,-1,-1,1",vB_border,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
61,"vC_valuation:2,1,1,0",vC_valuation,0,,3722,3842,61,"lsd=1;jet=1,-1,1,-1;lsd8=1,-1,1,-1,1",ok
62,v1_occupancy:0,v1_occupancy,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
62,"v2_type:0,0",v2_type,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
62,"v3_oddpos:0,0,0",v3_oddpos,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
62,"v4_mod3:0,0,0,2",v4_mod3,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
62,"vB_border:0,0,1,1,0",vB_border,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
62,"vC_valuation:0,0,0,0",vC_valuation,0,,3844,3968,63,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1",ok
63,v1_occupancy:0,v1_occupancy,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
63,"v2_type:1,0",v2_type,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
63,"v3_oddpos:1,0,0",v3_oddpos,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
63,"v4_mod3:1,0,0,0",v4_mod3,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
63,"vB_border:1,0,-1,-1,0",vB_border,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
63,"vC_valuation:1,6,1,0",vC_valuation,0,,3970,4094,63,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1",ok
64,v1_occupancy:0,v1_occupancy,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
64,"v2_type:0,0",v2_type,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
64,"v3_oddpos:0,0,0",v3_oddpos,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
64,"v4_mod3:0,0,0,1",v4_mod3,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
64,"vB_border:0,0,1,1,0",vB_border,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
64,"vC_valuation:0,0,0,0",vC_valuation,0,,4096,4224,65,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1",ok
65,v1_occupancy:0,v1_occupancy,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
65,"v2_type:1,0",v2_type,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
65,"v3_oddpos:1,0,0",v3_oddpos,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
65,"v4_mod3:1,0,0,2",v4_mod3,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
65,"vB_border:1,0,-1,-1,1",vB_border,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
65,"vC_valuation:6,1,1,0",vC_valuation,0,,4226,4354,65,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1",ok
66,v1_occupancy:0,v1_occupancy,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
66,"v2_type:0,0",v2_type,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
66,"v3_oddpos:0,0,0",v3_oddpos,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
66,"v4_mod3:0,0,0,0",v4_mod3,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
66,"vB_border:0,0,1,1,0",vB_border,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
66,"vC_valuation:0,0,0,0",vC_valuation,0,,4356,4488,67,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1",ok
67,v1_occupancy:0,v1_occupancy,0,,4490,4622,67,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1",ok
