root,parent,child,inverse_letter,even_remainder,child_minus_parent,mod3_class,depth,validation_status
323,323,104974,E,645,104651,2,1,ok
324,324,104976,E,0,104652,0,1,ok
324,324,105624,E,648,105300,0,1,ok
325,325,105626,E,1,105301,1,1,ok
325,325,106274,E,649,105949,1,1,ok
326,326,106276,E,0,105950,2,1,ok
326,326,106928,E,652,106602,2,1,ok
327,327,106930,E,1,106603,0,1,ok
327,327,107582,E,653,107255,0,1,ok
328,328,107584,E,0,107256,1,1,ok
328,328,108240,E,656,107912,1,1,ok
329,329,108242,E,1,107913,2,1,ok
329,329,108898,E,657,108569,2,1,ok
330,330,108900,E,0,108570,0,1,ok
330,330,109560,E,660,109230,0,1,ok
331,331,109562,E,1,109231,1,1,ok
331,331,110222,E,661,109891,1,1,ok
332,332,110224,E,0,109892,2,1,ok
332,332,110888,E,664,110556,2,1,ok
333,333,110890,E,1,110557,0,1,ok
333,333,111554,E,665,111221,0,1,ok
334,334,111556,E,0,111222,1,1,ok
334,334,112224,E,668,111890,1,1,ok
335,335,112226,E,1,111891,2,1,ok
335,335,112894,E,669,112559,2,1,ok
336,336,112896,E,0,112560,0,1,ok
336,336,113568,E,672,113232,0,1,ok
337,337,113570,E,1,113233,1,1,ok
337,337,114242,E,673,113905,1,1,ok
338,338,114244,E,0,113906,2,1,ok
338,338,114920,E,676,114582,2,1,ok
339,339,114922,E,1,114583,0,1,ok
339,339,115598,E,677,115259,0,1,ok
340,340,115600,E,0,115260,1,1,ok
340,340,116280,E,680,115940,1,1,ok
341,341,116282,E,1,115941,2,1,ok
341,341,116962,E,681,116621,2,1,ok
342,342,116964,E,0,116622,0,1,ok
342,342,117648,E,684,117306,0,1,ok
343,343,117650,E,1,117307,1,1,ok
343,343,118334,E,685,117991,1,1,ok
343,343,49,O,,-294,1,1,ok
344,344,118336,E,0,117992,2,1,ok
344,344,119024,E,688,118680,2,1,ok
345,345,119026,E,1,118681,0,1,ok
345,345,119714,E,689,119369,0,1,ok
346,346,119716,E,0,119370,1,1,ok
346,346,120408,E,692,120062,1,1,ok
347,347,120410,E,1,120063,2,1,ok
347,347,121102,E,693,120755,2,1,ok
348,348,121104,E,0,120756,0,1,ok
348,348,121800,E,696,121452,0,1,ok
349,349,121802,E,1,121453,1,1,ok
349,349,122498,E,697,122149,1,1,ok
350,350,122500,E,0,122150,2,1,ok
350,350,123200,E,700,122850,2,1,ok
351,351,123202,E,1,122851,0,1,ok
351,351,123902,E,701,123551,0,1,ok
352,352,123904,E,0,123552,1,1,ok
352,352,124608,E,704,124256,1,1,ok
353,353,124610,E,1,124257,2,1,ok
353,353,125314,E,705,124961,2,1,ok
354,354,125316,E,0,124962,0,1,ok
354,354,126024,E,708,125670,0,1,ok
355,355,126026,E,1,125671,1,1,ok
355,355,126734,E,709,126379,1,1,ok
356,356,126736,E,0,126380,2,1,ok
356,356,127448,E,712,127092,2,1,ok
357,357,127450,E,1,127093,0,1,ok
357,357,128162,E,713,127805,0,1,ok
358,358,128164,E,0,127806,1,1,ok
358,358,128880,E,716,128522,1,1,ok
359,359,128882,E,1,128523,2,1,ok
359,359,129598,E,717,129239,2,1,ok
360,360,129600,E,0,129240,0,1,ok
360,360,130320,E,720,129960,0,1,ok
361,361,130322,E,1,129961,1,1,ok
361,361,131042,E,721,130681,1,1,ok
362,362,131044,E,0,130682,2,1,ok
362,362,131768,E,724,131406,2,1,ok
363,363,131770,E,1,131407,0,1,ok
363,363,132494,E,725,132131,0,1,ok
364,364,132496,E,0,132132,1,1,ok
364,364,133224,E,728,132860,1,1,ok
364,364,51,O,,-313,1,1,ok
365,365,133226,E,1,132861,2,1,ok
365,365,133954,E,729,133589,2,1,ok
366,366,133956,E,0,133590,0,1,ok
366,366,134688,E,732,134322,0,1,ok
367,367,134690,E,1,134323,1,1,ok
367,367,135422,E,733,135055,1,1,ok
368,368,135424,E,0,135056,2,1,ok
368,368,136160,E,736,135792,2,1,ok
369,369,136162,E,1,135793,0,1,ok
369,369,136898,E,737,136529,0,1,ok
370,370,136900,E,0,136530,1,1,ok
370,370,137640,E,740,137270,1,1,ok
371,371,137642,E,1,137271,2,1,ok
371,371,138382,E,741,138011,2,1,ok
372,372,138384,E,0,138012,0,1,ok
372,372,139128,E,744,138756,0,1,ok
373,373,139130,E,1,138757,1,1,ok
373,373,139874,E,745,139501,1,1,ok
374,374,139876,E,0,139502,2,1,ok
374,374,140624,E,748,140250,2,1,ok
375,375,140626,E,1,140251,0,1,ok
375,375,141374,E,749,140999,0,1,ok
376,376,141376,E,0,141000,1,1,ok
376,376,142128,E,752,141752,1,1,ok
377,377,142130,E,1,141753,2,1,ok
377,377,142882,E,753,142505,2,1,ok
378,378,142884,E,0,142506,0,1,ok
378,378,143640,E,756,143262,0,1,ok
379,379,143642,E,1,143263,1,1,ok
379,379,144398,E,757,144019,1,1,ok
380,380,144400,E,0,144020,2,1,ok
380,380,145160,E,760,144780,2,1,ok
381,381,145162,E,1,144781,0,1,ok
381,381,145922,E,761,145541,0,1,ok
382,382,145924,E,0,145542,1,1,ok
382,382,146688,E,764,146306,1,1,ok
383,383,146690,E,1,146307,2,1,ok
383,383,147454,E,765,147071,2,1,ok
384,384,147456,E,0,147072,0,1,ok
384,384,148224,E,768,147840,0,1,ok
385,385,148226,E,1,147841,1,1,ok
385,385,148994,E,769,148609,1,1,ok
385,385,53,O,,-332,1,1,ok
386,386,148996,E,0,148610,2,1,ok
386,386,149768,E,772,149382,2,1,ok
387,387,149770,E,1,149383,0,1,ok
387,387,150542,E,773,150155,0,1,ok
388,388,150544,E,0,150156,1,1,ok
388,388,151320,E,776,150932,1,1,ok
389,389,151322,E,1,150933,2,1,ok
389,389,152098,E,777,151709,2,1,ok
390,390,152100,E,0,151710,0,1,ok
390,390,152880,E,780,152490,0,1,ok
391,391,152882,E,1,152491,1,1,ok
391,391,153662,E,781,153271,1,1,ok
392,392,153664,E,0,153272,2,1,ok
392,392,154448,E,784,154056,2,1,ok
393,393,154450,E,1,154057,0,1,ok
393,393,155234,E,785,154841,0,1,ok
394,394,155236,E,0,154842,1,1,ok
394,394,156024,E,788,155630,1,1,ok
395,395,156026,E,1,155631,2,1,ok
395,395,156814,E,789,156419,2,1,ok
396,396,156816,E,0,156420,0,1,ok
396,396,157608,E,792,157212,0,1,ok
397,397,157610,E,1,157213,1,1,ok
397,397,158402,E,793,158005,1,1,ok
398,398,158404,E,0,158006,2,1,ok
398,398,159200,E,796,158802,2,1,ok
399,399,159202,E,1,158803,0,1,ok
399,399,159998,E,797,159599,0,1,ok
400,400,160000,E,0,159600,1,1,ok
400,400,160800,E,800,160400,1,1,ok
401,401,160802,E,1,160401,2,1,ok
401,401,161602,E,801,161201,2,1,ok
402,402,161604,E,0,161202,0,1,ok
402,402,162408,E,804,162006,0,1,ok
403,403,162410,E,1,162007,1,1,ok
403,403,163214,E,805,162811,1,1,ok
404,404,163216,E,0,162812,2,1,ok
404,404,164024,E,808,163620,2,1,ok
405,405,164026,E,1,163621,0,1,ok
405,405,164834,E,809,164429,0,1,ok
406,406,164836,E,0,164430,1,1,ok
406,406,165648,E,812,165242,1,1,ok
407,407,165650,E,1,165243,2,1,ok
407,407,166462,E,813,166055,2,1,ok
407,407,55,O,,-352,2,1,ok
408,408,166464,E,0,166056,0,1,ok
408,408,167280,E,816,166872,0,1,ok
409,409,167282,E,1,166873,1,1,ok
409,409,168098,E,817,167689,1,1,ok
410,410,168100,E,0,167690,2,1,ok
410,410,168920,E,820,168510,2,1,ok
411,411,168922,E,1,168511,0,1,ok
411,411,169742,E,821,169331,0,1,ok
412,412,169744,E,0,169332,1,1,ok
412,412,170568,E,824,170156,1,1,ok
413,413,170570,E,1,170157,2,1,ok
413,413,171394,E,825,170981,2,1,ok
414,414,171396,E,0,170982,0,1,ok
414,414,172224,E,828,171810,0,1,ok
415,415,172226,E,1,171811,1,1,ok
415,415,173054,E,829,172639,1,1,ok
416,416,173056,E,0,172640,2,1,ok
416,416,173888,E,832,173472,2,1,ok
417,417,173890,E,1,173473,0,1,ok
417,417,174722,E,833,174305,0,1,ok
418,418,174724,E,0,174306,1,1,ok
418,418,175560,E,836,175142,1,1,ok
419,419,175562,E,1,175143,2,1,ok
419,419,176398,E,837,175979,2,1,ok
420,420,176400,E,0,175980,0,1,ok
420,420,177240,E,840,176820,0,1,ok
421,421,177242,E,1,176821,1,1,ok
421,421,178082,E,841,177661,1,1,ok
422,422,178084,E,0,177662,2,1,ok
422,422,178928,E,844,178506,2,1,ok
423,423,178930,E,1,178507,0,1,ok
423,423,179774,E,845,179351,0,1,ok
424,424,179776,E,0,179352,1,1,ok
424,424,180624,E,848,180200,1,1,ok
425,425,180626,E,1,180201,2,1,ok
425,425,181474,E,849,181049,2,1,ok
426,426,181476,E,0,181050,0,1,ok
426,426,182328,E,852,181902,0,1,ok
427,427,182330,E,1,181903,1,1,ok
427,427,183182,E,853,182755,1,1,ok
428,428,183184,E,0,182756,2,1,ok
428,428,184040,E,856,183612,2,1,ok
429,429,184042,E,1,183613,0,1,ok
429,429,184898,E,857,184469,0,1,ok
430,430,184900,E,0,184470,1,1,ok
430,430,185760,E,860,185330,1,1,ok
430,430,57,O,,-373,1,1,ok
431,431,185762,E,1,185331,2,1,ok
431,431,186622,E,861,186191,2,1,ok
432,432,186624,E,0,186192,0,1,ok
432,432,187488,E,864,187056,0,1,ok
433,433,187490,E,1,187057,1,1,ok
433,433,188354,E,865,187921,1,1,ok
434,434,188356,E,0,187922,2,1,ok
434,434,189224,E,868,188790,2,1,ok
435,435,189226,E,1,188791,0,1,ok
435,435,190094,E,869,189659,0,1,ok
436,436,190096,E,0,189660,1,1,ok
436,436,190968,E,872,190532,1,1,ok
437,437,190970,E,1,190533,2,1,ok
437,437,191842,E,873,191405,2,1,ok
438,438,191844,E,0,191406,0,1,ok
438,438,192720,E,876,192282,0,1,ok
439,439,192722,E,1,192283,1,1,ok
439,439,193598,E,877,193159,1,1,ok
440,440,193600,E,0,193160,2,1,ok
440,440,194480,E,880,194040,2,1,ok
441,441,194482,E,1,194041,0,1,ok
441,441,195362,E,881,194921,0,1,ok
442,442,195364,E,0,194922,1,1,ok
442,442,196248,E,884,195806,1,1,ok
443,443,196250,E,1,195807,2,1,ok
443,443,197134,E,885,196691,2,1,ok
444,444,197136,E,0,196692,0,1,ok
444,444,198024,E,888,197580,0,1,ok
445,445,198026,E,1,197581,1,1,ok
445,445,198914,E,889,198469,1,1,ok
446,446,198916,E,0,198470,2,1,ok
446,446,199808,E,892,199362,2,1,ok
447,447,199810,E,1,199363,0,1,ok
447,447,200702,E,893,200255,0,1,ok
448,448,200704,E,0,200256,1,1,ok
448,448,201600,E,896,201152,1,1,ok
449,449,201602,E,1,201153,2,1,ok
449,449,202498,E,897,202049,2,1,ok
450,450,202500,E,0,202050,0,1,ok
450,450,203400,E,900,202950,0,1,ok
451,451,203402,E,1,202951,1,1,ok
451,451,204302,E,901,203851,1,1,ok
452,452,204304,E,0,203852,2,1,ok
452,452,205208,E,904,204756,2,1,ok
453,453,205210,E,1,204757,0,1,ok
453,453,206114,E,905,205661,0,1,ok
453,453,59,O,,-394,0,1,ok
454,454,206116,E,0,205662,1,1,ok
454,454,207024,E,908,206570,1,1,ok
455,455,207026,E,1,206571,2,1,ok
455,455,207934,E,909,207479,2,1,ok
456,456,207936,E,0,207480,0,1,ok
456,456,208848,E,912,208392,0,1,ok
457,457,208850,E,1,208393,1,1,ok
457,457,209762,E,913,209305,1,1,ok
458,458,209764,E,0,209306,2,1,ok
458,458,210680,E,916,210222,2,1,ok
459,459,210682,E,1,210223,0,1,ok
459,459,211598,E,917,211139,0,1,ok
460,460,211600,E,0,211140,1,1,ok
460,460,212520,E,920,212060,1,1,ok
461,461,212522,E,1,212061,2,1,ok
461,461,213442,E,921,212981,2,1,ok
462,462,213444,E,0,212982,0,1,ok
462,462,214368,E,924,213906,0,1,ok
463,463,214370,E,1,213907,1,1,ok
463,463,215294,E,925,214831,1,1,ok
464,464,215296,E,0,214832,2,1,ok
464,464,216224,E,928,215760,2,1,ok
465,465,216226,E,1,215761,0,1,ok
465,465,217154,E,929,216689,0,1,ok
466,466,217156,E,0,216690,1,1,ok
466,466,218088,E,932,217622,1,1,ok
467,467,218090,E,1,217623,2,1,ok
467,467,219022,E,933,218555,2,1,ok
468,468,219024,E,0,218556,0,1,ok
468,468,219960,E,936,219492,0,1,ok
469,469,219962,E,1,219493,1,1,ok
469,469,220898,E,937,220429,1,1,ok
470,470,220900,E,0,220430,2,1,ok
470,470,221840,E,940,221370,2,1,ok
471,471,221842,E,1,221371,0,1,ok
471,471,222782,E,941,222311,0,1,ok
472,472,222784,E,0,222312,1,1,ok
472,472,223728,E,944,223256,1,1,ok
473,473,223730,E,1,223257,2,1,ok
473,473,224674,E,945,224201,2,1,ok
474,474,224676,E,0,224202,0,1,ok
474,474,225624,E,948,225150,0,1,ok
475,475,225626,E,1,225151,1,1,ok
475,475,226574,E,949,226099,1,1,ok
476,476,226576,E,0,226100,2,1,ok
476,476,227528,E,952,227052,2,1,ok
476,476,61,O,,-415,2,1,ok
477,477,227530,E,1,227053,0,1,ok
477,477,228482,E,953,228005,0,1,ok
478,478,228484,E,0,228006,1,1,ok
478,478,229440,E,956,228962,1,1,ok
479,479,229442,E,1,228963,2,1,ok
479,479,230398,E,957,229919,2,1,ok
480,480,230400,E,0,229920,0,1,ok
480,480,231360,E,960,230880,0,1,ok
481,481,231362,E,1,230881,1,1,ok
481,481,232322,E,961,231841,1,1,ok
482,482,232324,E,0,231842,2,1,ok
482,482,233288,E,964,232806,2,1,ok
483,483,233290,E,1,232807,0,1,ok
483,483,234254,E,965,233771,0,1,ok
484,484,234256,E,0,233772,1,1,ok
484,484,235224,E,968,234740,1,1,ok
485,485,235226,E,1,234741,2,1,ok
485,485,236194,E,969,235709,2,1,ok
486,486,236196,E,0,235710,0,1,ok
486,486,237168,E,972,236682,0,1,ok
487,487,237170,E,1,236683,1,1,ok
487,487,238142,E,973,237655,1,1,ok
488,488,238144,E,0,237656,2,1,ok
488,488,239120,E,976,238632,2,1,ok
489,489,239122,E,1,238633,0,1,ok
489,489,240098,E,977,239609,0,1,ok
490,490,240100,E,0,239610,1,1,ok
490,490,241080,E,980,240590,1,1,ok
491,491,241082,E,1,240591,2,1,ok
491,491,242062,E,981,241571,2,1,ok
492,492,242064,E,0,241572,0,1,ok
492,492,243048,E,984,242556,0,1,ok
493,493,243050,E,1,242557,1,1,ok
493,493,244034,E,985,243541,1,1,ok
494,494,244036,E,0,243542,2,1,ok
494,494,245024,E,988,244530,2,1,ok
495,495,245026,E,1,244531,0,1,ok
495,495,246014,E,989,245519,0,1,ok
496,496,246016,E,0,245520,1,1,ok
496,496,247008,E,992,246512,1,1,ok
497,497,247010,E,1,246513,2,1,ok
497,497,248002,E,993,247505,2,1,ok
498,498,248004,E,0,247506,0,1,ok
498,498,249000,E,996,248502,0,1,ok
499,499,249002,E,1,248503,1,1,ok
499,499,249998,E,997,249499,1,1,ok
500,500,250000,E,0,249500,2,1,ok
500,500,251000,E,1000,250500,2,1,ok
500,500,63,O,,-437,2,1,ok
501,501,251002,E,1,250501,0,1,ok
501,501,252002,E,1001,251501,0,1,ok
502,502,252004,E,0,251502,1,1,ok
502,502,253008,E,1004,252506,1,1,ok
503,503,253010,E,1,252507,2,1,ok
503,503,254014,E,1005,253511,2,1,ok
504,504,254016,E,0,253512,0,1,ok
504,504,255024,E,1008,254520,0,1,ok
505,505,255026,E,1,254521,1,1,ok
505,505,256034,E,1009,255529,1,1,ok
506,506,256036,E,0,255530,2,1,ok
506,506,257048,E,1012,256542,2,1,ok
507,507,257050,E,1,256543,0,1,ok
507,507,258062,E,1013,257555,0,1,ok
508,508,258064,E,0,257556,1,1,ok
508,508,259080,E,1016,258572,1,1,ok
509,509,259082,E,1,258573,2,1,ok
509,509,260098,E,1017,259589,2,1,ok
510,510,260100,E,0,259590,0,1,ok
510,510,261120,E,1020,260610,0,1,ok
511,511,261122,E,1,260611,1,1,ok
511,511,262142,E,1021,261631,1,1,ok
512,512,262144,E,0,261632,2,1,ok
512,512,263168,E,1024,262656,2,1,ok
513,513,263170,E,1,262657,0,1,ok
513,513,264194,E,1025,263681,0,1,ok
514,514,264196,E,0,263682,1,1,ok
514,514,265224,E,1028,264710,1,1,ok
515,515,265226,E,1,264711,2,1,ok
515,515,266254,E,1029,265739,2,1,ok
516,516,266256,E,0,265740,0,1,ok
516,516,267288,E,1032,266772,0,1,ok
517,517,267290,E,1,266773,1,1,ok
517,517,268322,E,1033,267805,1,1,ok
518,518,268324,E,0,267806,2,1,ok
518,518,269360,E,1036,268842,2,1,ok
519,519,269362,E,1,268843,0,1,ok
519,519,270398,E,1037,269879,0,1,ok
520,520,270400,E,0,269880,1,1,ok
520,520,271440,E,1040,270920,1,1,ok
521,521,271442,E,1,270921,2,1,ok
521,521,272482,E,1041,271961,2,1,ok
522,522,272484,E,0,271962,0,1,ok
522,522,273528,E,1044,273006,0,1,ok
523,523,273530,E,1,273007,1,1,ok
523,523,274574,E,1045,274051,1,1,ok
524,524,274576,E,0,274052,2,1,ok
524,524,275624,E,1048,275100,2,1,ok
524,524,65,O,,-459,2,1,ok
525,525,275626,E,1,275101,0,1,ok
525,525,276674,E,1049,276149,0,1,ok
526,526,276676,E,0,276150,1,1,ok
526,526,277728,E,1052,277202,1,1,ok
527,527,277730,E,1,277203,2,1,ok
527,527,278782,E,1053,278255,2,1,ok
528,528,278784,E,0,278256,0,1,ok
528,528,279840,E,1056,279312,0,1,ok
529,529,279842,E,1,279313,1,1,ok
529,529,280898,E,1057,280369,1,1,ok
530,530,280900,E,0,280370,2,1,ok
530,530,281960,E,1060,281430,2,1,ok
531,531,281962,E,1,281431,0,1,ok
531,531,283022,E,1061,282491,0,1,ok
532,532,283024,E,0,282492,1,1,ok
532,532,284088,E,1064,283556,1,1,ok
533,533,284090,E,1,283557,2,1,ok
533,533,285154,E,1065,284621,2,1,ok
534,534,285156,E,0,284622,0,1,ok
534,534,286224,E,1068,285690,0,1,ok
535,535,286226,E,1,285691,1,1,ok
535,535,287294,E,1069,286759,1,1,ok
536,536,287296,E,0,286760,2,1,ok
536,536,288368,E,1072,287832,2,1,ok
537,537,288370,E,1,287833,0,1,ok
537,537,289442,E,1073,288905,0,1,ok
538,538,289444,E,0,288906,1,1,ok
538,538,290520,E,1076,289982,1,1,ok
539,539,290522,E,1,289983,2,1,ok
539,539,291598,E,1077,291059,2,1,ok
540,540,291600,E,0,291060,0,1,ok
540,540,292680,E,1080,292140,0,1,ok
541,541,292682,E,1,292141,1,1,ok
541,541,293762,E,1081,293221,1,1,ok
542,542,293764,E,0,293222,2,1,ok
542,542,294848,E,1084,294306,2,1,ok
543,543,294850,E,1,294307,0,1,ok
543,543,295934,E,1085,295391,0,1,ok
544,544,295936,E,0,295392,1,1,ok
544,544,297024,E,1088,296480,1,1,ok
545,545,297026,E,1,296481,2,1,ok
545,545,298114,E,1089,297569,2,1,ok
546,546,298116,E,0,297570,0,1,ok
546,546,299208,E,1092,298662,0,1,ok
547,547,299210,E,1,298663,1,1,ok
547,547,300302,E,1093,299755,1,1,ok
548,548,300304,E,0,299756,2,1,ok
548,548,301400,E,1096,300852,2,1,ok
548,548,67,O,,-481,2,1,ok
549,549,301402,E,1,300853,0,1,ok
549,549,302498,E,1097,301949,0,1,ok
550,550,302500,E,0,301950,1,1,ok
550,550,303600,E,1100,303050,1,1,ok
551,551,303602,E,1,303051,2,1,ok
551,551,304702,E,1101,304151,2,1,ok
552,552,304704,E,0,304152,0,1,ok
552,552,305808,E,1104,305256,0,1,ok
553,553,305810,E,1,305257,1,1,ok
553,553,306914,E,1105,306361,1,1,ok
554,554,306916,E,0,306362,2,1,ok
554,554,308024,E,1108,307470,2,1,ok
555,555,308026,E,1,307471,0,1,ok
555,555,309134,E,1109,308579,0,1,ok
556,556,309136,E,0,308580,1,1,ok
556,556,310248,E,1112,309692,1,1,ok
557,557,310250,E,1,309693,2,1,ok
557,557,311362,E,1113,310805,2,1,ok
558,558,311364,E,0,310806,0,1,ok
558,558,312480,E,1116,311922,0,1,ok
559,559,312482,E,1,311923,1,1,ok
559,559,313598,E,1117,313039,1,1,ok
560,560,313600,E,0,313040,2,1,ok
560,560,314720,E,1120,314160,2,1,ok
561,561,314722,E,1,314161,0,1,ok
561,561,315842,E,1121,315281,0,1,ok
562,562,315844,E,0,315282,1,1,ok
562,562,316968,E,1124,316406,1,1,ok
563,563,316970,E,1,316407,2,1,ok
563,563,318094,E,1125,317531,2,1,ok
564,564,318096,E,0,317532,0,1,ok
564,564,319224,E,1128,318660,0,1,ok
565,565,319226,E,1,318661,1,1,ok
565,565,320354,E,1129,319789,1,1,ok
566,566,320356,E,0,319790,2,1,ok
566,566,321488,E,1132,320922,2,1,ok
567,567,321490,E,1,320923,0,1,ok
567,567,322622,E,1133,322055,0,1,ok
568,568,322624,E,0,322056,1,1,ok
568,568,323760,E,1136,323192,1,1,ok
569,569,323762,E,1,323193,2,1,ok
569,569,324898,E,1137,324329,2,1,ok
570,570,324900,E,0,324330,0,1,ok
570,570,326040,E,1140,325470,0,1,ok
571,571,326042,E,1,325471,1,1,ok
571,571,327182,E,1141,326611,1,1,ok
572,572,327184,E,0,326612,2,1,ok
572,572,328328,E,1144,327756,2,1,ok
573,573,328330,E,1,327757,0,1,ok
573,573,329474,E,1145,328901,0,1,ok
573,573,69,O,,-504,0,1,ok
574,574,329476,E,0,328902,1,1,ok
574,574,330624,E,1148,330050,1,1,ok
575,575,330626,E,1,330051,2,1,ok
575,575,331774,E,1149,331199,2,1,ok
576,576,331776,E,0,331200,0,1,ok
576,576,332928,E,1152,332352,0,1,ok
577,577,332930,E,1,332353,1,1,ok
577,577,334082,E,1153,333505,1,1,ok
578,578,334084,E,0,333506,2,1,ok
578,578,335240,E,1156,334662,2,1,ok
579,579,335242,E,1,334663,0,1,ok
579,579,336398,E,1157,335819,0,1,ok
580,580,336400,E,0,335820,1,1,ok
580,580,337560,E,1160,336980,1,1,ok
581,581,337562,E,1,336981,2,1,ok
581,581,338722,E,1161,338141,2,1,ok
582,582,338724,E,0,338142,0,1,ok
582,582,339888,E,1164,339306,0,1,ok
583,583,339890,E,1,339307,1,1,ok
583,583,341054,E,1165,340471,1,1,ok
584,584,341056,E,0,340472,2,1,ok
584,584,342224,E,1168,341640,2,1,ok
585,585,342226,E,1,341641,0,1,ok
585,585,343394,E,1169,342809,0,1,ok
586,586,343396,E,0,342810,1,1,ok
586,586,344568,E,1172,343982,1,1,ok
587,587,344570,E,1,343983,2,1,ok
587,587,345742,E,1173,345155,2,1,ok
588,588,345744,E,0,345156,0,1,ok
588,588,346920,E,1176,346332,0,1,ok
589,589,346922,E,1,346333,1,1,ok
589,589,348098,E,1177,347509,1,1,ok
590,590,348100,E,0,347510,2,1,ok
590,590,349280,E,1180,348690,2,1,ok
591,591,349282,E,1,348691,0,1,ok
591,591,350462,E,1181,349871,0,1,ok
592,592,350464,E,0,349872,1,1,ok
592,592,351648,E,1184,351056,1,1,ok
593,593,351650,E,1,351057,2,1,ok
593,593,352834,E,1185,352241,2,1,ok
594,594,352836,E,0,352242,0,1,ok
594,594,354024,E,1188,353430,0,1,ok
595,595,354026,E,1,353431,1,1,ok
595,595,355214,E,1189,354619,1,1,ok
596,596,355216,E,0,354620,2,1,ok
596,596,356408,E,1192,355812,2,1,ok
597,597,356410,E,1,355813,0,1,ok
597,597,357602,E,1193,357005,0,1,ok
598,598,357604,E,0,357006,1,1,ok
598,598,358800,E,1196,358202,1,1,ok
598,598,71,O,,-527,1,1,ok
599,599,358802,E,1,358203,2,1,ok
599,599,359998,E,1197,359399,2,1,ok
600,600,360000,E,0,359400,0,1,ok
600,600,361200,E,1200,360600,0,1,ok
601,601,361202,E,1,360601,1,1,ok
601,601,362402,E,1201,361801,1,1,ok
602,602,362404,E,0,361802,2,1,ok
602,602,363608,E,1204,363006,2,1,ok
603,603,363610,E,1,363007,0,1,ok
603,603,364814,E,1205,364211,0,1,ok
604,604,364816,E,0,364212,1,1,ok
604,604,366024,E,1208,365420,1,1,ok
605,605,366026,E,1,365421,2,1,ok
605,605,367234,E,1209,366629,2,1,ok
606,606,367236,E,0,366630,0,1,ok
606,606,368448,E,1212,367842,0,1,ok
607,607,368450,E,1,367843,1,1,ok
607,607,369662,E,1213,369055,1,1,ok
608,608,369664,E,0,369056,2,1,ok
608,608,370880,E,1216,370272,2,1,ok
609,609,370882,E,1,370273,0,1,ok
609,609,372098,E,1217,371489,0,1,ok
610,610,372100,E,0,371490,1,1,ok
610,610,373320,E,1220,372710,1,1,ok
611,611,373322,E,1,372711,2,1,ok
611,611,374542,E,1221,373931,2,1,ok
612,612,374544,E,0,373932,0,1,ok
612,612,375768,E,1224,375156,0,1,ok
613,613,375770,E,1,375157,1,1,ok
613,613,376994,E,1225,376381,1,1,ok
614,614,376996,E,0,376382,2,1,ok
614,614,378224,E,1228,377610,2,1,ok
615,615,378226,E,1,377611,0,1,ok
615,615,379454,E,1229,378839,0,1,ok
616,616,379456,E,0,378840,1,1,ok
616,616,380688,E,1232,380072,1,1,ok
617,617,380690,E,1,380073,2,1,ok
617,617,381922,E,1233,381305,2,1,ok
618,618,381924,E,0,381306,0,1,ok
618,618,383160,E,1236,382542,0,1,ok
619,619,383162,E,1,382543,1,1,ok
619,619,384398,E,1237,383779,1,1,ok
620,620,384400,E,0,383780,2,1,ok
620,620,385640,E,1240,385020,2,1,ok
621,621,385642,E,1,385021,0,1,ok
621,621,386882,E,1241,386261,0,1,ok
622,622,386884,E,0,386262,1,1,ok
622,622,388128,E,1244,387506,1,1,ok
623,623,388130,E,1,387507,2,1,ok
623,623,389374,E,1245,388751,2,1,ok
623,623,73,O,,-550,2,1,ok
624,624,389376,E,0,388752,0,1,ok
624,624,390624,E,1248,390000,0,1,ok
625,625,390626,E,1,390001,1,1,ok
625,625,391874,E,1249,391249,1,1,ok
626,626,391876,E,0,391250,2,1,ok
626,626,393128,E,1252,392502,2,1,ok
627,627,393130,E,1,392503,0,1,ok
627,627,394382,E,1253,393755,0,1,ok
628,628,394384,E,0,393756,1,1,ok
628,628,395640,E,1256,395012,1,1,ok
629,629,395642,E,1,395013,2,1,ok
629,629,396898,E,1257,396269,2,1,ok
630,630,396900,E,0,396270,0,1,ok
630,630,398160,E,1260,397530,0,1,ok
631,631,398162,E,1,397531,1,1,ok
631,631,399422,E,1261,398791,1,1,ok
632,632,399424,E,0,398792,2,1,ok
632,632,400688,E,1264,400056,2,1,ok
633,633,400690,E,1,400057,0,1,ok
633,633,401954,E,1265,401321,0,1,ok
634,634,401956,E,0,401322,1,1,ok
634,634,403224,E,1268,402590,1,1,ok
635,635,403226,E,1,402591,2,1,ok
635,635,404494,E,1269,403859,2,1,ok
636,636,404496,E,0,403860,0,1,ok
636,636,405768,E,1272,405132,0,1,ok
637,637,405770,E,1,405133,1,1,ok
637,637,407042,E,1273,406405,1,1,ok
638,638,407044,E,0,406406,2,1,ok
638,638,408320,E,1276,407682,2,1,ok
639,639,408322,E,1,407683,0,1,ok
639,639,409598,E,1277,408959,0,1,ok
640,640,409600,E,0,408960,1,1,ok
640,640,410880,E,1280,410240,1,1,ok
641,641,410882,E,1,410241,2,1,ok
641,641,412162,E,1281,411521,2,1,ok
642,642,412164,E,0,411522,0,1,ok
642,642,413448,E,1284,412806,0,1,ok
643,643,413450,E,1,412807,1,1,ok
643,643,414734,E,1285,414091,1,1,ok
644,644,414736,E,0,414092,2,1,ok
644,644,416024,E,1288,415380,2,1,ok
645,645,416026,E,1,415381,0,1,ok
645,645,417314,E,1289,416669,0,1,ok
