m,c_m,lower_n,upper_n,odd_count,even_count,exact_status
2464,0,,,0,0,ODD_CELL_UNIQUE
2465,0,,,0,0,ODD_CELL_UNIQUE
2466,0,,,0,0,ODD_CELL_UNIQUE
2467,0,,,0,0,ODD_CELL_UNIQUE
2468,0,,,0,0,ODD_CELL_UNIQUE
2469,0,,,0,0,ODD_CELL_UNIQUE
2470,0,,,0,0,ODD_CELL_UNIQUE
2471,0,,,0,0,ODD_CELL_UNIQUE
2472,0,,,0,0,ODD_CELL_UNIQUE
2473,0,,,0,0,ODD_CELL_UNIQUE
2474,0,,,0,0,ODD_CELL_UNIQUE
2475,1,183,183,1,0,ODD_CELL_UNIQUE
2476,0,,,0,0,ODD_CELL_UNIQUE
2477,0,,,0,0,ODD_CELL_UNIQUE
2478,0,,,0,0,ODD_CELL_UNIQUE
2479,0,,,0,0,ODD_CELL_UNIQUE
2480,0,,,0,0,ODD_CELL_UNIQUE
2481,0,,,0,0,ODD_CELL_UNIQUE
2482,0,,,0,0,ODD_CELL_UNIQUE
2483,0,,,0,0,ODD_CELL_UNIQUE
2484,0,,,0,0,ODD_CELL_UNIQUE
2485,0,,,0,0,ODD_CELL_UNIQUE
2486,0,,,0,0,ODD_CELL_UNIQUE
2487,0,,,0,0,ODD_CELL_UNIQUE
2488,0,,,0,0,ODD_CELL_UNIQUE
2489,0,,,0,0,ODD_CELL_UNIQUE
2490,0,,,0,0,ODD_CELL_UNIQUE
2491,0,,,0,0,ODD_CELL_UNIQUE
2492,0,,,0,0,ODD_CELL_UNIQUE
2493,0,,,0,0,ODD_CELL_UNIQUE
2494,0,,,0,0,ODD_CELL_UNIQUE
2495,0,184,184,0,1,ODD_CELL_UNIQUE
2496,0,,,0,0,ODD_CELL_UNIQUE
2497,0,,,0,0,ODD_CELL_UNIQUE
2498,0,,,0,0,ODD_CELL_UNIQUE
2499,0,,,0,0,ODD_CELL_UNIQUE
2500,0,,,0,0,ODD_CELL_UNIQUE
2501,0,,,0,0,ODD_CELL_UNIQUE
2502,0,,,0,0,ODD_CELL_UNIQUE
2503,0,,,0,0,ODD_CELL_UNIQUE
2504,0,,,0,0,ODD_CELL_UNIQUE
2505,0,,,0,0,ODD_CELL_UNIQUE
2506,0,,,0,0,ODD_CELL_UNIQUE
2507,0,,,0,0,ODD_CELL_UNIQUE
2508,0,,,0,0,ODD_CELL_UNIQUE
2509,0,,,0,0,ODD_CELL_UNIQUE
2510,0,,,0,0,ODD_CELL_UNIQUE
2511,0,,,0,0,ODD_CELL_UNIQUE
2512,0,,,0,0,ODD_CELL_UNIQUE
2513,0,,,0,0,ODD_CELL_UNIQUE
2514,0,,,0,0,ODD_CELL_UNIQUE
2515,0,,,0,0,ODD_CELL_UNIQUE
2516,1,185,185,1,0,ODD_CELL_UNIQUE
2517,0,,,0,0,ODD_CELL_UNIQUE
2518,0,,,0,0,ODD_CELL_UNIQUE
2519,0,,,0,0,ODD_CELL_UNIQUE
2520,0,,,0,0,ODD_CELL_UNIQUE
2521,0,,,0,0,ODD_CELL_UNIQUE
2522,0,,,0,0,ODD_CELL_UNIQUE
2523,0,,,0,0,ODD_CELL_UNIQUE
2524,0,,,0,0,ODD_CELL_UNIQUE
2525,0,,,0,0,ODD_CELL_UNIQUE
2526,0,,,0,0,ODD_CELL_UNIQUE
2527,0,,,0,0,ODD_CELL_UNIQUE
2528,0,,,0,0,ODD_CELL_UNIQUE
2529,0,,,0,0,ODD_CELL_UNIQUE
2530,0,,,0,0,ODD_CELL_UNIQUE
2531,0,,,0,0,ODD_CELL_UNIQUE
2532,0,,,0,0,ODD_CELL_UNIQUE
2533,0,,,0,0,ODD_CELL_UNIQUE
2534,0,,,0,0,ODD_CELL_UNIQUE
2535,0,,,0,0,ODD_CELL_UNIQUE
2536,0,186,186,0,1,ODD_CELL_UNIQUE
2537,0,,,0,0,ODD_CELL_UNIQUE
2538,0,,,0,0,ODD_CELL_UNIQUE
2539,0,,,0,0,ODD_CELL_UNIQUE
2540,0,,,0,0,ODD_CELL_UNIQUE
2541,0,,,0,0,ODD_CELL_UNIQUE
2542,0,,,0,0,ODD_CELL_UNIQUE
2543,0,,,0,0,ODD_CELL_UNIQUE
2544,0,,,0,0,ODD_CELL_UNIQUE
2545,0,,,0,0,ODD_CELL_UNIQUE
2546,0,,,0,0,ODD_CELL_UNIQUE
2547,0,,,0,0,ODD_CELL_UNIQUE
2548,0,,,0,0,ODD_CELL_UNIQUE
2549,0,,,0,0,ODD_CELL_UNIQUE
2550,0,,,0,0,ODD_CELL_UNIQUE
2551,0,,,0,0,ODD_CELL_UNIQUE
2552,0,,,0,0,ODD_CELL_UNIQUE
2553,0,,,0,0,ODD_CELL_UNIQUE
2554,0,,,0,0,ODD_CELL_UNIQUE
2555,0,,,0,0,ODD_CELL_UNIQUE
2556,0,,,0,0,ODD_CELL_UNIQUE
2557,1,187,187,1,0,ODD_CELL_UNIQUE
2558,0,,,0,0,ODD_CELL_UNIQUE
2559,0,,,0,0,ODD_CELL_UNIQUE
2560,0,,,0,0,ODD_CELL_UNIQUE
2561,0,,,0,0,ODD_CELL_UNIQUE
2562,0,,,0,0,ODD_CELL_UNIQUE
2563,0,,,0,0,ODD_CELL_UNIQUE
2564,0,,,0,0,ODD_CELL_UNIQUE
2565,0,,,0,0,ODD_CELL_UNIQUE
2566,0,,,0,0,ODD_CELL_UNIQUE
2567,0,,,0,0,ODD_CELL_UNIQUE
2568,0,,,0,0,ODD_CELL_UNIQUE
2569,0,,,0,0,ODD_CELL_UNIQUE
2570,0,,,0,0,ODD_CELL_UNIQUE
2571,0,,,0,0,ODD_CELL_UNIQUE
2572,0,,,0,0,ODD_CELL_UNIQUE
2573,0,,,0,0,ODD_CELL_UNIQUE
2574,0,,,0,0,ODD_CELL_UNIQUE
2575,0,,,0,0,ODD_CELL_UNIQUE
2576,0,,,0,0,ODD_CELL_UNIQUE
2577,0,188,188,0,1,ODD_CELL_UNIQUE
2578,0,,,0,0,ODD_CELL_UNIQUE
2579,0,,,0,0,ODD_CELL_UNIQUE
2580,0,,,0,0,ODD_CELL_UNIQUE
2581,0,,,0,0,ODD_CELL_UNIQUE
2582,0,,,0,0,ODD_CELL_UNIQUE
2583,0,,,0,0,ODD_CELL_UNIQUE
2584,0,,,0,0,ODD_CELL_UNIQUE
2585,0,,,0,0,ODD_CELL_UNIQUE
2586,0,,,0,0,ODD_CELL_UNIQUE
2587,0,,,0,0,ODD_CELL_UNIQUE
2588,0,,,0,0,ODD_CELL_UNIQUE
2589,0,,,0,0,ODD_CELL_UNIQUE
2590,0,,,0,0,ODD_CELL_UNIQUE
2591,0,,,0,0,ODD_CELL_UNIQUE
2592,0,,,0,0,ODD_CELL_UNIQUE
2593,0,,,0,0,ODD_CELL_UNIQUE
2594,0,,,0,0,ODD_CELL_UNIQUE
2595,0,,,0,0,ODD_CELL_UNIQUE
2596,0,,,0,0,ODD_CELL_UNIQUE
2597,0,,,0,0,ODD_CELL_UNIQUE
2598,1,189,189,1,0,ODD_CELL_UNIQUE
2599,0,,,0,0,ODD_CELL_UNIQUE
2600,0,,,0,0,ODD_CELL_UNIQUE
2601,0,,,0,0,ODD_CELL_UNIQUE
2602,0,,,0,0,ODD_CELL_UNIQUE
2603,0,,,0,0,ODD_CELL_UNIQUE
2604,0,,,0,0,ODD_CELL_UNIQUE
2605,0,,,0,0,ODD_CELL_UNIQUE
2606,0,,,0,0,ODD_CELL_UNIQUE
2607,0,,,0,0,ODD_CELL_UNIQUE
2608,0,,,0,0,ODD_CELL_UNIQUE
2609,0,,,0,0,ODD_CELL_UNIQUE
2610,0,,,0,0,ODD_CELL_UNIQUE
2611,0,,,0,0,ODD_CELL_UNIQUE
2612,0,,,0,0,ODD_CELL_UNIQUE
2613,0,,,0,0,ODD_CELL_UNIQUE
2614,0,,,0,0,ODD_CELL_UNIQUE
2615,0,,,0,0,ODD_CELL_UNIQUE
2616,0,,,0,0,ODD_CELL_UNIQUE
2617,0,,,0,0,ODD_CELL_UNIQUE
2618,0,190,190,0,1,ODD_CELL_UNIQUE
2619,0,,,0,0,ODD_CELL_UNIQUE
2620,0,,,0,0,ODD_CELL_UNIQUE
2621,0,,,0,0,ODD_CELL_UNIQUE
2622,0,,,0,0,ODD_CELL_UNIQUE
2623,0,,,0,0,ODD_CELL_UNIQUE
2624,0,,,0,0,ODD_CELL_UNIQUE
2625,0,,,0,0,ODD_CELL_UNIQUE
2626,0,,,0,0,ODD_CELL_UNIQUE
2627,0,,,0,0,ODD_CELL_UNIQUE
2628,0,,,0,0,ODD_CELL_UNIQUE
2629,0,,,0,0,ODD_CELL_UNIQUE
2630,0,,,0,0,ODD_CELL_UNIQUE
2631,0,,,0,0,ODD_CELL_UNIQUE
2632,0,,,0,0,ODD_CELL_UNIQUE
2633,0,,,0,0,ODD_CELL_UNIQUE
2634,0,,,0,0,ODD_CELL_UNIQUE
2635,0,,,0,0,ODD_CELL_UNIQUE
2636,0,,,0,0,ODD_CELL_UNIQUE
2637,0,,,0,0,ODD_CELL_UNIQUE
2638,0,,,0,0,ODD_CELL_UNIQUE
2639,1,191,191,1,0,ODD_CELL_UNIQUE
2640,0,,,0,0,ODD_CELL_UNIQUE
2641,0,,,0,0,ODD_CELL_UNIQUE
2642,0,,,0,0,ODD_CELL_UNIQUE
2643,0,,,0,0,ODD_CELL_UNIQUE
2644,0,,,0,0,ODD_CELL_UNIQUE
2645,0,,,0,0,ODD_CELL_UNIQUE
2646,0,,,0,0,ODD_CELL_UNIQUE
2647,0,,,0,0,ODD_CELL_UNIQUE
2648,0,,,0,0,ODD_CELL_UNIQUE
2649,0,,,0,0,ODD_CELL_UNIQUE
2650,0,,,0,0,ODD_CELL_UNIQUE
2651,0,,,0,0,ODD_CELL_UNIQUE
2652,0,,,0,0,ODD_CELL_UNIQUE
2653,0,,,0,0,ODD_CELL_UNIQUE
2654,0,,,0,0,ODD_CELL_UNIQUE
2655,0,,,0,0,ODD_CELL_UNIQUE
2656,0,,,0,0,ODD_CELL_UNIQUE
2657,0,,,0,0,ODD_CELL_UNIQUE
2658,0,,,0,0,ODD_CELL_UNIQUE
2659,0,,,0,0,ODD_CELL_UNIQUE
2660,0,192,192,0,1,ODD_CELL_UNIQUE
2661,0,,,0,0,ODD_CELL_UNIQUE
2662,0,,,0,0,ODD_CELL_UNIQUE
2663,0,,,0,0,ODD_CELL_UNIQUE
2664,0,,,0,0,ODD_CELL_UNIQUE
2665,0,,,0,0,ODD_CELL_UNIQUE
2666,0,,,0,0,ODD_CELL_UNIQUE
2667,0,,,0,0,ODD_CELL_UNIQUE
2668,0,,,0,0,ODD_CELL_UNIQUE
2669,0,,,0,0,ODD_CELL_UNIQUE
2670,0,,,0,0,ODD_CELL_UNIQUE
2671,0,,,0,0,ODD_CELL_UNIQUE
2672,0,,,0,0,ODD_CELL_UNIQUE
2673,0,,,0,0,ODD_CELL_UNIQUE
2674,0,,,0,0,ODD_CELL_UNIQUE
2675,0,,,0,0,ODD_CELL_UNIQUE
2676,0,,,0,0,ODD_CELL_UNIQUE
2677,0,,,0,0,ODD_CELL_UNIQUE
2678,0,,,0,0,ODD_CELL_UNIQUE
2679,0,,,0,0,ODD_CELL_UNIQUE
2680,0,,,0,0,ODD_CELL_UNIQUE
2681,1,193,193,1,0,ODD_CELL_UNIQUE
2682,0,,,0,0,ODD_CELL_UNIQUE
2683,0,,,0,0,ODD_CELL_UNIQUE
2684,0,,,0,0,ODD_CELL_UNIQUE
2685,0,,,0,0,ODD_CELL_UNIQUE
2686,0,,,0,0,ODD_CELL_UNIQUE
2687,0,,,0,0,ODD_CELL_UNIQUE
2688,0,,,0,0,ODD_CELL_UNIQUE
2689,0,,,0,0,ODD_CELL_UNIQUE
2690,0,,,0,0,ODD_CELL_UNIQUE
2691,0,,,0,0,ODD_CELL_UNIQUE
2692,0,,,0,0,ODD_CELL_UNIQUE
2693,0,,,0,0,ODD_CELL_UNIQUE
2694,0,,,0,0,ODD_CELL_UNIQUE
2695,0,,,0,0,ODD_CELL_UNIQUE
2696,0,,,0,0,ODD_CELL_UNIQUE
2697,0,,,0,0,ODD_CELL_UNIQUE
2698,0,,,0,0,ODD_CELL_UNIQUE
2699,0,,,0,0,ODD_CELL_UNIQUE
2700,0,,,0,0,ODD_CELL_UNIQUE
2701,0,,,0,0,ODD_CELL_UNIQUE
2702,0,194,194,0,1,ODD_CELL_UNIQUE
2703,0,,,0,0,ODD_CELL_UNIQUE
2704,0,,,0,0,ODD_CELL_UNIQUE
2705,0,,,0,0,ODD_CELL_UNIQUE
2706,0,,,0,0,ODD_CELL_UNIQUE
2707,0,,,0,0,ODD_CELL_UNIQUE
2708,0,,,0,0,ODD_CELL_UNIQUE
2709,0,,,0,0,ODD_CELL_UNIQUE
2710,0,,,0,0,ODD_CELL_UNIQUE
2711,0,,,0,0,ODD_CELL_UNIQUE
2712,0,,,0,0,ODD_CELL_UNIQUE
2713,0,,,0,0,ODD_CELL_UNIQUE
2714,0,,,0,0,ODD_CELL_UNIQUE
2715,0,,,0,0,ODD_CELL_UNIQUE
2716,0,,,0,0,ODD_CELL_UNIQUE
2717,0,,,0,0,ODD_CELL_UNIQUE
2718,0,,,0,0,ODD_CELL_UNIQUE
2719,0,,,0,0,ODD_CELL_UNIQUE
2720,0,,,0,0,ODD_CELL_UNIQUE
2721,0,,,0,0,ODD_CELL_UNIQUE
2722,0,,,0,0,ODD_CELL_UNIQUE
2723,1,195,195,1,0,ODD_CELL_UNIQUE
2724,0,,,0,0,ODD_CELL_UNIQUE
2725,0,,,0,0,ODD_CELL_UNIQUE
2726,0,,,0,0,ODD_CELL_UNIQUE
2727,0,,,0,0,ODD_CELL_UNIQUE
2728,0,,,0,0,ODD_CELL_UNIQUE
2729,0,,,0,0,ODD_CELL_UNIQUE
2730,0,,,0,0,ODD_CELL_UNIQUE
2731,0,,,0,0,ODD_CELL_UNIQUE
2732,0,,,0,0,ODD_CELL_UNIQUE
2733,0,,,0,0,ODD_CELL_UNIQUE
2734,0,,,0,0,ODD_CELL_UNIQUE
2735,0,,,0,0,ODD_CELL_UNIQUE
2736,0,,,0,0,ODD_CELL_UNIQUE
2737,0,,,0,0,ODD_CELL_UNIQUE
2738,0,,,0,0,ODD_CELL_UNIQUE
2739,0,,,0,0,ODD_CELL_UNIQUE
2740,0,,,0,0,ODD_CELL_UNIQUE
2741,0,,,0,0,ODD_CELL_UNIQUE
2742,0,,,0,0,ODD_CELL_UNIQUE
2743,0,,,0,0,ODD_CELL_UNIQUE
2744,0,196,196,0,1,ODD_CELL_UNIQUE
2745,0,,,0,0,ODD_CELL_UNIQUE
2746,0,,,0,0,ODD_CELL_UNIQUE
2747,0,,,0,0,ODD_CELL_UNIQUE
2748,0,,,0,0,ODD_CELL_UNIQUE
2749,0,,,0,0,ODD_CELL_UNIQUE
2750,0,,,0,0,ODD_CELL_UNIQUE
2751,0,,,0,0,ODD_CELL_UNIQUE
2752,0,,,0,0,ODD_CELL_UNIQUE
2753,0,,,0,0,ODD_CELL_UNIQUE
2754,0,,,0,0,ODD_CELL_UNIQUE
2755,0,,,0,0,ODD_CELL_UNIQUE
2756,0,,,0,0,ODD_CELL_UNIQUE
2757,0,,,0,0,ODD_CELL_UNIQUE
2758,0,,,0,0,ODD_CELL_UNIQUE
2759,0,,,0,0,ODD_CELL_UNIQUE
2760,0,,,0,0,ODD_CELL_UNIQUE
2761,0,,,0,0,ODD_CELL_UNIQUE
2762,0,,,0,0,ODD_CELL_UNIQUE
2763,0,,,0,0,ODD_CELL_UNIQUE
2764,0,,,0,0,ODD_CELL_UNIQUE
2765,1,197,197,1,0,ODD_CELL_UNIQUE
2766,0,,,0,0,ODD_CELL_UNIQUE
2767,0,,,0,0,ODD_CELL_UNIQUE
2768,0,,,0,0,ODD_CELL_UNIQUE
2769,0,,,0,0,ODD_CELL_UNIQUE
2770,0,,,0,0,ODD_CELL_UNIQUE
2771,0,,,0,0,ODD_CELL_UNIQUE
2772,0,,,0,0,ODD_CELL_UNIQUE
2773,0,,,0,0,ODD_CELL_UNIQUE
2774,0,,,0,0,ODD_CELL_UNIQUE
2775,0,,,0,0,ODD_CELL_UNIQUE
2776,0,,,0,0,ODD_CELL_UNIQUE
2777,0,,,0,0,ODD_CELL_UNIQUE
2778,0,,,0,0,ODD_CELL_UNIQUE
2779,0,,,0,0,ODD_CELL_UNIQUE
2780,0,,,0,0,ODD_CELL_UNIQUE
2781,0,,,0,0,ODD_CELL_UNIQUE
2782,0,,,0,0,ODD_CELL_UNIQUE
2783,0,,,0,0,ODD_CELL_UNIQUE
2784,0,,,0,0,ODD_CELL_UNIQUE
2785,0,,,0,0,ODD_CELL_UNIQUE
2786,0,198,198,0,1,ODD_CELL_UNIQUE
2787,0,,,0,0,ODD_CELL_UNIQUE
2788,0,,,0,0,ODD_CELL_UNIQUE
2789,0,,,0,0,ODD_CELL_UNIQUE
2790,0,,,0,0,ODD_CELL_UNIQUE
2791,0,,,0,0,ODD_CELL_UNIQUE
2792,0,,,0,0,ODD_CELL_UNIQUE
2793,0,,,0,0,ODD_CELL_UNIQUE
2794,0,,,0,0,ODD_CELL_UNIQUE
2795,0,,,0,0,ODD_CELL_UNIQUE
2796,0,,,0,0,ODD_CELL_UNIQUE
2797,0,,,0,0,ODD_CELL_UNIQUE
2798,0,,,0,0,ODD_CELL_UNIQUE
2799,0,,,0,0,ODD_CELL_UNIQUE
2800,0,,,0,0,ODD_CELL_UNIQUE
2801,0,,,0,0,ODD_CELL_UNIQUE
2802,0,,,0,0,ODD_CELL_UNIQUE
2803,0,,,0,0,ODD_CELL_UNIQUE
2804,0,,,0,0,ODD_CELL_UNIQUE
2805,0,,,0,0,ODD_CELL_UNIQUE
2806,0,,,0,0,ODD_CELL_UNIQUE
2807,1,199,199,1,0,ODD_CELL_UNIQUE
2808,0,,,0,0,ODD_CELL_UNIQUE
2809,0,,,0,0,ODD_CELL_UNIQUE
2810,0,,,0,0,ODD_CELL_UNIQUE
2811,0,,,0,0,ODD_CELL_UNIQUE
2812,0,,,0,0,ODD_CELL_UNIQUE
2813,0,,,0,0,ODD_CELL_UNIQUE
2814,0,,,0,0,ODD_CELL_UNIQUE
2815,0,,,0,0,ODD_CELL_UNIQUE
2816,0,,,0,0,ODD_CELL_UNIQUE
2817,0,,,0,0,ODD_CELL_UNIQUE
2818,0,,,0,0,ODD_CELL_UNIQUE
2819,0,,,0,0,ODD_CELL_UNIQUE
2820,0,,,0,0,ODD_CELL_UNIQUE
2821,0,,,0,0,ODD_CELL_UNIQUE
2822,0,,,0,0,ODD_CELL_UNIQUE
2823,0,,,0,0,ODD_CELL_UNIQUE
2824,0,,,0,0,ODD_CELL_UNIQUE
2825,0,,,0,0,ODD_CELL_UNIQUE
2826,0,,,0,0,ODD_CELL_UNIQUE
2827,0,,,0,0,ODD_CELL_UNIQUE
2828,0,200,200,0,1,ODD_CELL_UNIQUE
2829,0,,,0,0,ODD_CELL_UNIQUE
2830,0,,,0,0,ODD_CELL_UNIQUE
2831,0,,,0,0,ODD_CELL_UNIQUE
2832,0,,,0,0,ODD_CELL_UNIQUE
2833,0,,,0,0,ODD_CELL_UNIQUE
2834,0,,,0,0,ODD_CELL_UNIQUE
2835,0,,,0,0,ODD_CELL_UNIQUE
2836,0,,,0,0,ODD_CELL_UNIQUE
2837,0,,,0,0,ODD_CELL_UNIQUE
2838,0,,,0,0,ODD_CELL_UNIQUE
2839,0,,,0,0,ODD_CELL_UNIQUE
2840,0,,,0,0,ODD_CELL_UNIQUE
2841,0,,,0,0,ODD_CELL_UNIQUE
2842,0,,,0,0,ODD_CELL_UNIQUE
2843,0,,,0,0,ODD_CELL_UNIQUE
2844,0,,,0,0,ODD_CELL_UNIQUE
2845,0,,,0,0,ODD_CELL_UNIQUE
2846,0,,,0,0,ODD_CELL_UNIQUE
2847,0,,,0,0,ODD_CELL_UNIQUE
2848,0,,,0,0,ODD_CELL_UNIQUE
2849,1,201,201,1,0,ODD_CELL_UNIQUE
2850,0,,,0,0,ODD_CELL_UNIQUE
2851,0,,,0,0,ODD_CELL_UNIQUE
2852,0,,,0,0,ODD_CELL_UNIQUE
2853,0,,,0,0,ODD_CELL_UNIQUE
2854,0,,,0,0,ODD_CELL_UNIQUE
2855,0,,,0,0,ODD_CELL_UNIQUE
2856,0,,,0,0,ODD_CELL_UNIQUE
2857,0,,,0,0,ODD_CELL_UNIQUE
2858,0,,,0,0,ODD_CELL_UNIQUE
2859,0,,,0,0,ODD_CELL_UNIQUE
2860,0,,,0,0,ODD_CELL_UNIQUE
2861,0,,,0,0,ODD_CELL_UNIQUE
2862,0,,,0,0,ODD_CELL_UNIQUE
2863,0,,,0,0,ODD_CELL_UNIQUE
2864,0,,,0,0,ODD_CELL_UNIQUE
2865,0,,,0,0,ODD_CELL_UNIQUE
2866,0,,,0,0,ODD_CELL_UNIQUE
2867,0,,,0,0,ODD_CELL_UNIQUE
2868,0,,,0,0,ODD_CELL_UNIQUE
2869,0,,,0,0,ODD_CELL_UNIQUE
2870,0,202,202,0,1,ODD_CELL_UNIQUE
2871,0,,,0,0,ODD_CELL_UNIQUE
2872,0,,,0,0,ODD_CELL_UNIQUE
2873,0,,,0,0,ODD_CELL_UNIQUE
2874,0,,,0,0,ODD_CELL_UNIQUE
2875,0,,,0,0,ODD_CELL_UNIQUE
2876,0,,,0,0,ODD_CELL_UNIQUE
2877,0,,,0,0,ODD_CELL_UNIQUE
2878,0,,,0,0,ODD_CELL_UNIQUE
2879,0,,,0,0,ODD_CELL_UNIQUE
2880,0,,,0,0,ODD_CELL_UNIQUE
2881,0,,,0,0,ODD_CELL_UNIQUE
2882,0,,,0,0,ODD_CELL_UNIQUE
2883,0,,,0,0,ODD_CELL_UNIQUE
2884,0,,,0,0,ODD_CELL_UNIQUE
2885,0,,,0,0,ODD_CELL_UNIQUE
2886,0,,,0,0,ODD_CELL_UNIQUE
2887,0,,,0,0,ODD_CELL_UNIQUE
2888,0,,,0,0,ODD_CELL_UNIQUE
2889,0,,,0,0,ODD_CELL_UNIQUE
2890,0,,,0,0,ODD_CELL_UNIQUE
2891,0,,,0,0,ODD_CELL_UNIQUE
2892,1,203,203,1,0,ODD_CELL_UNIQUE
2893,0,,,0,0,ODD_CELL_UNIQUE
2894,0,,,0,0,ODD_CELL_UNIQUE
2895,0,,,0,0,ODD_CELL_UNIQUE
2896,0,,,0,0,ODD_CELL_UNIQUE
2897,0,,,0,0,ODD_CELL_UNIQUE
2898,0,,,0,0,ODD_CELL_UNIQUE
2899,0,,,0,0,ODD_CELL_UNIQUE
2900,0,,,0,0,ODD_CELL_UNIQUE
2901,0,,,0,0,ODD_CELL_UNIQUE
2902,0,,,0,0,ODD_CELL_UNIQUE
2903,0,,,0,0,ODD_CELL_UNIQUE
2904,0,,,0,0,ODD_CELL_UNIQUE
2905,0,,,0,0,ODD_CELL_UNIQUE
2906,0,,,0,0,ODD_CELL_UNIQUE
2907,0,,,0,0,ODD_CELL_UNIQUE
2908,0,,,0,0,ODD_CELL_UNIQUE
2909,0,,,0,0,ODD_CELL_UNIQUE
2910,0,,,0,0,ODD_CELL_UNIQUE
2911,0,,,0,0,ODD_CELL_UNIQUE
2912,0,,,0,0,ODD_CELL_UNIQUE
2913,0,204,204,0,1,ODD_CELL_UNIQUE
2914,0,,,0,0,ODD_CELL_UNIQUE
2915,0,,,0,0,ODD_CELL_UNIQUE
2916,0,,,0,0,ODD_CELL_UNIQUE
2917,0,,,0,0,ODD_CELL_UNIQUE
2918,0,,,0,0,ODD_CELL_UNIQUE
2919,0,,,0,0,ODD_CELL_UNIQUE
2920,0,,,0,0,ODD_CELL_UNIQUE
2921,0,,,0,0,ODD_CELL_UNIQUE
2922,0,,,0,0,ODD_CELL_UNIQUE
2923,0,,,0,0,ODD_CELL_UNIQUE
2924,0,,,0,0,ODD_CELL_UNIQUE
2925,0,,,0,0,ODD_CELL_UNIQUE
2926,0,,,0,0,ODD_CELL_UNIQUE
2927,0,,,0,0,ODD_CELL_UNIQUE
2928,0,,,0,0,ODD_CELL_UNIQUE
2929,0,,,0,0,ODD_CELL_UNIQUE
2930,0,,,0,0,ODD_CELL_UNIQUE
2931,0,,,0,0,ODD_CELL_UNIQUE
2932,0,,,0,0,ODD_CELL_UNIQUE
2933,0,,,0,0,ODD_CELL_UNIQUE
2934,0,,,0,0,ODD_CELL_UNIQUE
2935,1,205,205,1,0,ODD_CELL_UNIQUE
2936,0,,,0,0,ODD_CELL_UNIQUE
2937,0,,,0,0,ODD_CELL_UNIQUE
2938,0,,,0,0,ODD_CELL_UNIQUE
2939,0,,,0,0,ODD_CELL_UNIQUE
2940,0,,,0,0,ODD_CELL_UNIQUE
2941,0,,,0,0,ODD_CELL_UNIQUE
2942,0,,,0,0,ODD_CELL_UNIQUE
2943,0,,,0,0,ODD_CELL_UNIQUE
2944,0,,,0,0,ODD_CELL_UNIQUE
2945,0,,,0,0,ODD_CELL_UNIQUE
2946,0,,,0,0,ODD_CELL_UNIQUE
2947,0,,,0,0,ODD_CELL_UNIQUE
2948,0,,,0,0,ODD_CELL_UNIQUE
2949,0,,,0,0,ODD_CELL_UNIQUE
2950,0,,,0,0,ODD_CELL_UNIQUE
2951,0,,,0,0,ODD_CELL_UNIQUE
2952,0,,,0,0,ODD_CELL_UNIQUE
2953,0,,,0,0,ODD_CELL_UNIQUE
2954,0,,,0,0,ODD_CELL_UNIQUE
2955,0,,,0,0,ODD_CELL_UNIQUE
2956,0,206,206,0,1,ODD_CELL_UNIQUE
2957,0,,,0,0,ODD_CELL_UNIQUE
2958,0,,,0,0,ODD_CELL_UNIQUE
2959,0,,,0,0,ODD_CELL_UNIQUE
2960,0,,,0,0,ODD_CELL_UNIQUE
2961,0,,,0,0,ODD_CELL_UNIQUE
2962,0,,,0,0,ODD_CELL_UNIQUE
2963,0,,,0,0,ODD_CELL_UNIQUE
2964,0,,,0,0,ODD_CELL_UNIQUE
2965,0,,,0,0,ODD_CELL_UNIQUE
2966,0,,,0,0,ODD_CELL_UNIQUE
2967,0,,,0,0,ODD_CELL_UNIQUE
2968,0,,,0,0,ODD_CELL_UNIQUE
2969,0,,,0,0,ODD_CELL_UNIQUE
2970,0,,,0,0,ODD_CELL_UNIQUE
2971,0,,,0,0,ODD_CELL_UNIQUE
2972,0,,,0,0,ODD_CELL_UNIQUE
2973,0,,,0,0,ODD_CELL_UNIQUE
2974,0,,,0,0,ODD_CELL_UNIQUE
2975,0,,,0,0,ODD_CELL_UNIQUE
2976,0,,,0,0,ODD_CELL_UNIQUE
2977,0,,,0,0,ODD_CELL_UNIQUE
2978,1,207,207,1,0,ODD_CELL_UNIQUE
2979,0,,,0,0,ODD_CELL_UNIQUE
2980,0,,,0,0,ODD_CELL_UNIQUE
2981,0,,,0,0,ODD_CELL_UNIQUE
2982,0,,,0,0,ODD_CELL_UNIQUE
2983,0,,,0,0,ODD_CELL_UNIQUE
2984,0,,,0,0,ODD_CELL_UNIQUE
2985,0,,,0,0,ODD_CELL_UNIQUE
2986,0,,,0,0,ODD_CELL_UNIQUE
2987,0,,,0,0,ODD_CELL_UNIQUE
2988,0,,,0,0,ODD_CELL_UNIQUE
2989,0,,,0,0,ODD_CELL_UNIQUE
2990,0,,,0,0,ODD_CELL_UNIQUE
2991,0,,,0,0,ODD_CELL_UNIQUE
2992,0,,,0,0,ODD_CELL_UNIQUE
2993,0,,,0,0,ODD_CELL_UNIQUE
2994,0,,,0,0,ODD_CELL_UNIQUE
2995,0,,,0,0,ODD_CELL_UNIQUE
2996,0,,,0,0,ODD_CELL_UNIQUE
2997,0,,,0,0,ODD_CELL_UNIQUE
2998,0,,,0,0,ODD_CELL_UNIQUE
