log10_L,count,sup_rho,inf_rho,sup_c,sup_eta,grew,declined,witness
91,3132,6.116232210495528e+62,2.859418828475288e-89,1.6875000000000002,8.083399764192742e+216,569,2563,"{""n"":10509561,""L"":16045628470303327452712781344224552714881107814897538850814519713258054798831496135552312883,""H"":65777743469790883522868455922988949869842975896646351493682450700698955945088494084969893957219546321358310065111751366861346786951560724725185279786605409155039494263447155296574325438418559333126033435705047471164357810977102824069087886779703526821050532567937487007522858668621950763796521303152821300378,""L_next"":8110347925322987247046133052376696286163033860059641984568012495271568241391989664488369121709187529367467563486178402641278979513522375720173007649997727,""r"":3,""rho"":5.05455298328347e+62,""c"":1.6875000000000002,""eta"":4.099418330140821e+216}"
92,3631,421601311717.3489,2.743263836908949e-90,1.1250000000000002,1.7742692840649037e+116,608,3023,"{""n"":2432991,""L"":115947231246137946233219838210442100436935564826716558173512138072002731938296006060980884553,""H"":1395037430451034062126583079949655095870186395330710645837534553993049711043987426417307728675592296626670048022907389889095618500097089648302345309071879042917537316338112832762461112455799738030970588934246,""L_next"":37350199871634342595874199859120677279950179898318190671342419695114092290832986734129411060359223582563,""r"":2,""rho"":322131020035.70636,""c"":1.1250000000000002,""eta"":1.203165798318708e+115}"
93,2999,561953765220.8015,2.193470531259884e-91,1.1250000000000002,3.145377952826888e+117,535,2464,"{""n"":592893,""L"":4244407541086985447720537138204126753992680568898938311964106506309582460871403042425667870445,""H"":4598206005619787172212635219397310334697343817097287206976688109405642834641565325917698653932802582159113156569164768967425694042420606802334818802297981021327787613295554534262756482859638352506214475634857188,""L_next"":2144342791071377928121460597848601608926816929612403208588404656639717565830276822410843581724166792094051,""r"":2,""rho"":505216044951.7568,""c"":1.1250000000000002,""eta"":1.0833563839258929e+117}"
94,1868,749069561724.5042,2.700837608488667e-92,1.1250000000000002,5.5994624133680105e+118,308,1560,"{""n"":3862183,""L"":90676211760999695063046763052628570383828869048491761035582239323522399930933436018332921556995,""H"":4511906363512282726027079493039244568870744186404225795051405492661401194621148303586571746591960564748070519492420161129336352877711015359692738957711546377293597980658704934183951541830442281300047579859192348548,""L_next"":67170725494907993631847485138343033113087166944339085542126555641633727056879442361114996587366856123393627,""r"":2,""rho"":740775603550.2849,""c"":1.1250000000000002,""eta"":4.975843471940098e+118}"
95,1453,999985213398.7234,5.2179497686027645e-93,1.1250000000000002,9.998521438258064e+119,242,1211,"{""n"":1628251,""L"":424258666316190671787863606902609547962335782367260847881207754851516875261331157741632687527671,""H"":145267721716722308063503324094380036804012743777924724838853374790226798976433161614757222318089230636244548927838564396426589188625129249710367471783361855461172909776966033903432879512373656632240675750711238146000,""L_next"":381140029013907574981201860920940273190072462718506809348367041837830434482086306738478595766157550002082503,""r"":2,""rho"":898367103077.2822,""c"":1.1250000000000002,""eta"":3.424036637320155e+119}"
96,1773,1333056201071.8953,2.5895610632968967e-94,1.1250000000000002,1.7720851844685074e+121,320,1453,"{""n"":1929575,""L"":5792168105291773231104415361931742850288782557740789379246565385166133520684415237080239770486755,""H"":52046628896377831449094969614525966435249287709018508816792475005252783247188110347736013724040474014516741994390239733307769546862468206774592114263254040697887800629777721769920208961992450997049516668439365191880424,""L_next"":7214334958703943588960777016231728663393314028918443375374130630963208128415600973355949377929221542786282239,""r"":2,""rho"":1245532731018.7815,""c"":1.1250000000000002,""eta"":8.985690323598791e+120}"
97,1969,1777436601311.047,2.9169268274573908e-95,1.1250000000000002,3.1473220904240852e+122,313,1656,"{""n"":991095,""L"":17650214003415587181205812261865287310380635239876467618529932074408074395533597134507437609809075,""H"":638539024942410057692940323666198987792648199366630679575504666479108213576500283543386820259739096014643951687736967542983828917391289178800550619839471686739295276678726706434484685546884713346656203648546857057255794,""L_next"":25269329728791977945975399767423692041666120118573912628032266747160906467284084693741142523334623185553633273,""r"":2,""rho"":1431672710818.2356,""c"":1.1250000000000002,""eta"":3.6177409793379445e+121}"
98,2291,2371164462565.029,3.1105913646763708e-96,1.1250000000000002,5.619003019135318e+123,374,1917,"{""n"":5546829,""L"":355101748960378355303674024933068182098863434832913125333990262222323430759643286870212001927564445,""H"":547386176193984086277652725729931104229585310030529416864549141188693041489520643265900075589559814465020441041322167280928284710431927115058214271950793295711321780889611316209863365572310168247835517501115192471185670492,""L_next"":739855510349138432554050371702734175671675362148042222712765074451442879213325860625957144647126663269575924559,""r"":2,""rho"":2083502862250.589,""c"":1.1250000000000002,""eta"":1.5414910734643e+123}"
99,2601,3160567673369.984,4.244973751103785e-97,1.1250000000000002,9.946056862389961e+124,454,2147,"{""n"":1464743,""L"":9956822160636197068388008307669979287517810241344885836177790692992641536619810969929104162627901515,""H"":990311193783920879740335127332528967221009554304199766382591474064262837643464837250826528002438116421193969423542778157314374513264969550378124616496683664329832853793115962041839523553004955689625055725436841565051671100550,""L_next"":31469210250400642676442358650839387854316518622133467530889378259374110613217684862830235786483976573786434289335,""r"":2,""rho"":3160567673369.984,""c"":1.1250000000000002,""eta"":9.946056862389961e+124}"
100,1749,4215459817172.445,4.665582512768898e-98,1.1250000000000002,1.7739480820072723e+126,307,1442,"{""n"":1652523,""L"":70426082179156769465306815945508783611974154090686469811406103562289255391405738973480682116972416269,""H"":80797968337834455579226231233660266058831155101277653478044622534070097118839154011994440849344482631068338954514540797504493396896898813207455210258039734652595141430364018920392463852092611629535201199511334910510931957411810,""L_next"":284249834367294672622958954298727351400186202501693486822468206708145144621019064398373680071603960704710410395971,""r"":2,""rho"":4036144359758.535,""c"":1.1250000000000002,""eta"":1.1472733657438543e+126}"
101,1951,5622059873327.342,4.631939323769732e-99,1.1250000000000002,3.154675290211917e+127,321,1630,"{""n"":1774943,""L"":224439355107967246296229842759685623565760005745622565973702208012200733492515779526781600169542123107,""H"":1096409468332762019814904890242577169823930678790587435586981818176221351778887166909829090085164350080896963578255361618984789148106590014432394380807804388070743660213080974709859539982143280825080941504995566179932547759116504,""L_next"":1047095730261928830397531168448733203212126766624940362908134848261508648548039150998943952707821623855845322750947,""r"":2,""rho"":4665383794915.202,""c"":1.1250000000000002,""eta"":4.885103451688902e+126}"
102,2156,7495500837958.968,4.888599886587049e-100,1.1250000000000002,5.59766070210147e+128,336,1820,"{""n"":213019,""L"":2637245535326992768164761543120599455314745994067898362895280485412288139470634435555258276512822226237,""H"":280277847164465188130935276301531087421839504001848593147797336374966384521646451657903267856601462508443894273897536503790354868862443968135068621396543819729882378376244942646154111409265813453669520881353856517511215171084669284,""L_next"":16741500744092961635952564589145417125832551414418347272689399783708943287070607230548936420714629765086347364973409,""r"":2,""rho"":6348100895359.816,""c"":1.1250000000000002,""eta"":1.0627673586324356e+128}"
103,2603,9999408236881.967,4.6969278789899065e-101,1.1250000000000002,9.994083944397175e+129,451,2152,"{""n"":241425,""L"":29249337219950397533918217424646541687930109340131097187332761866372778754559312567580682191795916980507,""H"":62915994604787691153602266253744468507252239759923791276008057704267206955166214524272983131872966524624648709228851960075742796674128658677429945573835303575279518067090620250234626557928281685200595742065590959201693342788026562474,""L_next"":250830609385672248646613904441002429375566196791425617514582567334055924887921845199251498520535515947368076120614681,""r"":2,""rho"":8575599764858.454,""c"":1.1250000000000002,""eta"":2.1510229148670735e+129}"
104,2893,13330597285844.25,4.990736878318943e-102,1.1250000000000002,1.775407119711795e+131,471,2422,"{""n"":192367,""L"":229224212105908029585645844021763695558098736676453460727672869903121102570999635350443166197032297031441,""H"":6465261559322262270946055313991691557534472244055742825684224971496090968599606451045705980690719863528081737575856145533804632461481332122103697868444474340024322930131284970087748683603355915987180249135003516886995707013324384809884,""L_next"":2542687861166262434899478233032903978617230578977735224809887632144059922963970228219826730708318656718595303473527955,""r"":2,""rho"":11092579783812.145,""c"":1.1250000000000002,""eta"":2.820496796531742e+130}"
105,1601,17724858358060.617,6.962683332146518e-103,1.1250000000000002,3.098372158716561e+132,278,1323,"{""n"":1237781,""L"":3301985816689551656964713156539058052194882364188908275449817741687889431855984239506480001612209193800265,""H"":2613630609924686808236799869269807633864244553190203671416274065342850155239388197547559335391976791994870412219366213309596925992233444757398016879457880003005235449316619859180832580437086476395204198816208067069236267935012826000386714,""L_next"":51123679542113230097838279813137625032856564119876174796057877692191168111657427233681016264403558062673644205571475473,""r"":2,""rho"":15482707189023.584,""c"":1.1250000000000002,""eta"":7.915329607760144e+131}"
106,1101,23700047618570.582,6.383803757899113e-104,1.1250000000000002,5.5910346791094e+133,189,912,"{""n"":362113,""L"":70846927368025696908186463961011334706694875142411950087421888138901973743731520798515706815808334639481591,""H"":2589538034313505771388821140453444262817502677509105695018015876825669584898282528681136497893651360184291454178093013508528953071640479352667084833623000341626614594820603990485296742159160073214026532546067735896936776143802863269005618292,""L_next"":1609204161787281039652062428720569275435875170747483620051426815127192828238885010578381017545890024399573896851257028239,""r"":2,""rho"":22713817261657.836,""c"":1.1250000000000002,""eta"":3.6551169267535576e+133}"
107,1030,31622579475450.754,1.1484840230771345e-104,1.1250000000000002,9.999376649603171e+134,160,870,"{""n"":1553917,""L"":169675796376712066617662540182085474316723173135914102447991875861022650725323150783224934902645770843835723,""H"":18477566184063907156570653269176722263373706234136931063917046157100023874937037844812432733984425998595220598577751001770894646727661961634704586532842447829329347089166400913596080430662354368993517876441860432658108294900081924670877921762,""L_next"":4298553964307521306306448397462098001064142588981508716714793867426470006811943650235560796448363652970837543678449669771,""r"":2,""rho"":25333925380635.47,""c"":1.1250000000000002,""eta"":1.0889924537640152e+134}"
108,1088,42109517759329.164,1.1184180727063186e-105,1.1250000000000002,1.7530838093623112e+136,179,909,"{""n"":876395,""L"":2679161791151876802937086124629473550268050568441549069393199579722074475374958133391606390665953271566933919,""H"":9183275575473464371887341917976188180467560554422919800588513799127296043850325076417408196329303195033104085539507069624830940454860078721341467368892147528827958663887308406370661757778846788123698477022345398251769940733328121767513110893910,""L_next"":95829408719210327661754137637208607691854893144648978631578367647535078496743218910779487840303577270032607000381151225625,""r"":2,""rho"":35768429154108.49,""c"":1.1250000000000002,""eta"":3.4276674166531815e+135}"
109,1219,56043345910756.805,1.0381982036145302e-106,1.1250000000000002,3.112684994854589e+137,198,1021,"{""n"":493229,""L"":26912664360092559690352020953463072771788402273362689385035860547259266592795992042723788765551081222722342259,""H"":1649690844249484116748462260704297855045409132928802052820684631244950263552179712302987602930214819212119303215105903950330568466622940438816197248310238668588093957214757540796060989591095608141721773941737239192137857099951551968839960560623222,""L_next"":1284402913516426167386684475054051050456759142394423850618323556440187026114459190220210774585035557632386214941477135670993,""r"":2,""rho"":47724851628625.92,""c"":1.1250000000000002,""eta"":6.129793847894629e+136}"
110,1438,74893682574392.33,9.81843778746623e-109,1.1250000000000002,5.603495069690143e+138,244,1194,"{""n"":104419,""L"":102028352944178428958238642525491846764749186275138049879555371810151140435132273268225002649752783983367849511,""H"":33084301554104973667216418043011416992514346479131154511244785835298330603099802242011807862737427073081270035506437700676096663362591243519390827827347767590579249950597073512098350828867768057084142890753861195418192108689217249331913625604352076,""L_next"":5751895474893904369168422845873243783841660936532068093855158019250436647934981990181883679662793029195080085245352088796765,""r"":2,""rho"":56375461417483.34,""c"":1.1250000000000002,""eta"":3.2426576142227835e+137}"
111,1682,99939957626289.73,8.899471406713702e-109,1.1250000000000002,9.94011959571175e+139,261,1421,"{""n"":650569,""L"":5511413336619975801493187246294394072148499413826267516652153504076997338185135487941275493305957712214628954395,""H"":261722892463620384704526768887674605587278960016857091935958874364620562746012579288311548493498329256506813264938143158562446315991110102922381885782727798125128076904262075777046008294211603100169413621727203916479839406903698345180897897030297968608,""L_next"":511588596885837932086955596410109237638481392519431227372456194255797303009088953092173458102411946001178835741215345779247573,""r"":2,""rho"":92823485672294.64,""c"":1.1250000000000002,""eta"":4.7487436793141897e+139}"
112,1390,132866294095180.02,1.1363253833068108e-109,1.1250000000000002,1.7527742574741632e+141,239,1151,"{""n"":1238929,""L"":48741164726618120964998471443744337571519390978323718708704093313102213795847758881086178874884581810011814261693,""H"":35299274672495058491809429670260793628498765835342276786889715406612802571321172254900505180094715516662754197250415187963503548548318288282471690079702907081900493910150417494981593525651364398812084405163772240806928830012019995293147042162778761260214,""L_next"":5941319270372116477059055521667155839796749374594088370492335822266220598752819918636123886657934567299043566076273733276773563,""r"":2,""rho"":121895307666447.55,""c"":1.1250000000000002,""eta"":7.242189404066028e+140}"
113,1245,177752875063530.47,1.2042773215359855e-110,1.1250000000000002,3.148954167061019e+142,190,1055,"{""n"":173423,""L"":196103138243316899282598181450728638421405674653464139415234857494773401109310617174377720593791074260058253633201,""H"":809264003994437934356848869032049037635333755028254554553458312363650681768508820658271553154488829534398884025490050199911879485807057512543629104449004283075391714722420176132528256703261732060805255782723114749072043607007395606751157735556047058191864,""L_next"":28447565871167922024667146454459487134040955022444149578052584698435421184838838334568977305686389868853733860355048482748961657,""r"":2,""rho"":145064307109003.66,""c"":1.1250000000000002,""eta"":4.126726432038714e+141}"
114,1326,236423777075393.16,1.3515264037208975e-112,1.1250000000000002,5.621213918987368e+143,212,1114,"{""n"":778685,""L"":6121506006640236353203383600568419249310756970341718792846929616895418595376706170203827196491490607378309061583383,""H"":1863936573303868385150333202211882787698866424836272757216526323526230656622853627325847554103040336250746460886681837057761208518934817663038961036804829656775666716097845644400403762740119887879814756159203029989356087100608427184804508461831510652564634490,""L_next"":1365260624680822026215126003235633150772044310187826002046014677307274189982470683584582421037002261799368699966432821416363741345,""r"":2,""rho"":223026919062052.8,""c"":1.1250000000000002,""eta"":3.0448987083929734e+143}"
115,1351,315961526405775.7,1.2180993778396137e-114,1.1250000000000002,9.91612590336772e+144,219,1132,"{""n"":819197,""L"":16444549656360533291584594760709344981791096548433396642945089244889324037947908248092272334563530759058992449764163,""H"":17220647036012004392055438709236279818108710785659887646548848813306834103715609792731183897492974204822478468130439650519880890224970842745302720519354599147665095034522335360833453229246840858746253915072560279968416825657364854418658472035248712462380416768,""L_next"":4149776745321608791384752734998074988379564928846697134399191501468933128952441837268839970157049811484787593704488057439855321379,""r"":2,""rho"":252349674028107.56,""c"":1.1250000000000002,""eta"":1.047194808971329e+144}"
116,1448,421678785437911.8,9.273032853369744e-115,1.1250000000000002,1.7775323898189828e+146,230,1218,"{""n"":1185517,""L"":563261300442893464735827058146088592175893028515841676347904058250758305954658649970740833789547896949443565002602581,""H"":48876185614551984236754247427582859776477537033993830640065872935363436720010269152631235344572150823106571843788133540028501650134909742992628654612890864585450695644443749779540077047408929963791659410076246663646511632490288466010220299530010440635472836086492,""L_next"":221079591130778021974111930567398138535989991963141278502801761482913978263872955620109799920322238294022857544857013791117435870639,""r"":2,""rho"":392499166828863.8,""c"":1.1250000000000002,""eta"":8.677355532169624e+145}"
117,1627,561402843429007.1,1.2946069915155256e-115,1.1250000000000002,3.157041748960829e+147,279,1348,"{""n"":466623,""L"":8919322029386413243572564934813701341458770094354374442572736230332459732360223218746517158869305861315560028760673411,""H"":24448186486045563249280017316296000154262898154961343848065614927976348772130679805876192166643637417621482453039691284579410199748891011109504106673831242487180024040721252214623070378914302955229008746734404933766109118029706731940003997999949230613336760456539802,""L_next"":4944510742838523073085973727691261927141508713939306535824624309326961218615692653468766268868636463473515164179857906375273910684983,""r"":2,""rho"":554359482318037.9,""c"":1.1250000000000002,""eta"":2.7410364157159404e+147}"
118,1103,744241571900455.5,2.845686588692384e-115,1.1250000000000002,5.622690883152365e+148,177,926,"{""n"":265333,""L"":76973647231493645395536327161400464876614255800997355409473960163410010038970477647722638073527204584005405161559932735,""H"":3120826654867328337685626635985500499940971473146616519247349188202649704958345066403334748719061263136246237759330010394751133368938018976501285283197491008943133370452981864830289638889968165810462562629336246633315527645284710068747980022976558718761700493841415574,""L_next"":55864359433070816673429425564467519901225049040823807793163056932422938181561493726155122035524886316200779985596302923603923159554627,""r"":2,""rho"":725759548135507.9,""c"":1.1250000000000002,""eta"":4.054409225902507e+148}"
119,657,999962107619561.9,2.2034358632673174e-116,1.1250000000000002,9.99621140801553e+149,127,530,"{""n"":320667,""L"":116160824310138130691324545687439554628582095924382362249591159403838105516169941355200103981383224382100833272871368533,""H"":7877425268399453778204065404617112695109192317294470047564926013042068122324491266346312958453568043529956309762012194511671833713335123580850334372443733640178560081676529687325354252410231623901278016198926114603603470487267497709325823374503331863592516040196240868,""L_next"":88754860533941766643033718033768732622775701097318723356112012173230208875185155419898312837101567459985594647096085833990075108879677,""r"":2,""rho"":764068790498377.5,""c"":1.1250000000000002,""eta"":6.781481893902106e+148}"
120,559,1331326407692247.2,3.004811835737269e-117,1.1250000000000002,1.7492241552727795e+151,101,458,"{""n"":1596207,""L"":7253240946004060807473635002720958171321134560973481479702980807930819911774400871559015935229666852837520098715505999859,""H"":86337055934418189760278817243850180572862987813149092666943452471356405154471228270120605069497528994735496736626674993946221397306886447457050634021138114670731648239303807522138399498770992377327240321781915792217539339081826469308489735454324973468678816298951148133294,""L_next"":9291773562373234553654285081242957390730823056692836954648712759591859678028479564765290736329311132455783245835287770520195044539121685,""r"":2,""rho"":1281051275084448.8,""c"":1.1250000000000002,""eta"":1.1903238369874202e+151}"
121,609,1777122246094210.2,2.198797037817596e-118,1.1250000000000002,3.154366693937545e+152,107,502,"{""n"":1763283,""L"":50451833693448809848445403670274665568337003009049831675305900487136112412984791596990714546786066099343539927825945464467,""H"":6783801784759760163217113410042984144120273949356920997310486440101589069524638525601212457316505162951586560761107379028621250448810691956987736877222369848767119784860470300317770536560772719858555636321192905347377132518321075474106874174781142633473440438086212403191282,""L_next"":82363837846228123436715779249195897929942325143346344770424090653535822512279435714049881780662703582534599355398638271622739214746212607,""r"":2,""rho"":1632524168431228.0,""c"":1.1250000000000002,""eta"":1.3446095588871805e+152}"
122,659,2366416482368922.0,2.1442466904810901e-119,1.1250000000000002,5.506958653044973e+153,134,525,"{""n"":443375,""L"":128227126518441167974353714320984315064678594233379290425487538061161616569739337776283998453223193664111452540315274244543,""H"":55329251848445738060249211944659201695818230561613427183437810690296205219853986357900638472461679491670824073147604893158290784149409896988380282567401489408404665399762248619754733844467168952456916525139971676287489369158518296257480633233360088501047979137561381825455332,""L_next"":235221707859724838917869117607209610066327879790324855410780423108071755039653363284155436538625070805981312804867160121634869807470957027,""r"":2,""rho"":1834414559901224.0,""c"":1.1250000000000002,""eta"":4.314941257027114e+152}"
123,748,3151922172578364.5,9.474489993132458e-122,1.1250000000000002,9.978938282055172e+154,125,623,"{""n"":516497,""L"":3480187223030560119485064201839773854749315960465801972742929174204777552443351506284415468363602401471653638335476564409523,""H"":93026325862151702035965552937823608678020480642326381403766529209591839857935358968346959138869239165495988260488403648171680217479417324350152899608430839719399732065240705026485172792739425769217147500767472178068523516755085585138894655786539596981479782167549681087764648234,""L_next"":9645015596781153056175698528162907423543957547273771762075839988670819285583460716570440040044266553095302735528240147282143356404759128553,""r"":2,""rho"":2771407105041388.5,""c"":1.1250000000000002,""eta"":2.6730264753154294e+154}"
124,863,4215226346857941.0,6.482857078750988e-122,1.1250000000000002,1.7709610146566107e+156,146,717,"{""n"":2382597,""L"":17782088997222429156887141272271002185621644937117964155561105168739794130899899967653627339616844981653524732428753675778625,""H"":3651415492547129705205380070668886902375841771881195656204401239445184727277493922930014695296010179808931373690354468129921090689763439887619268780698513812469863852187240378470278769437271738254943002267043438713694551088006913596115456682723539216023115498142293938261050650864,""L_next"":60426943432107582527287680208248774044322212849423024005864981289890526573724529947967778133772078430643701373271643046236195196595008230209,""r"":2,""rho"":3398191485912948.5,""c"":1.1250000000000002,""eta"":2.0534232469073136e+155}"
125,950,5613027976697809.0,3.2336415566861046e-122,1.1250000000000002,3.13299869368824e+157,138,812,"{""n"":2612091,""L"":106690614024338386639326700087098354018387591648947917749501007088550840243619089267310599070982248371498942802636002032552793,""H"":205723537132822458677755125891834251329039262154691302055362541581341469645771358545854698336453111579311104473512880914422891708437293774621103831174539132925593778688617207506097882249994043433482536244797354688349825176196336230576968063556838649223146373755044396573313435983982,""L_next"":453567566226711650085620268543727316044160659658262522997569683912183119394424399173310155514934560527561482000497794425678727844895990877229,""r"":2,""rho"":4251241502117921.0,""c"":1.1250000000000002,""eta"":1.928225261557615e+156}"
126,884,7498145345983493.0,1.316921557603368e-124,1.1250000000000002,5.617441345549088e+158,134,750,"{""n"":679671,""L"":1317954721943058584334691827101346215091141741681362492349057615586667967192430700493261306801375917046365862111430963051181115,""H"":58854016062029518807314683497994679224842936874484361689165119580294025506702670759279107168547589530165788993764633659979250264753069098522188157266687878538099223676702699008815824572186655786014917420644287553039251287723280923810196301292905888926939167032548401572977107625417954,""L_next"":7671637117462577088166297969037412971022049487641372835179894107407191392678386873838292421192336873573993004207457007338906443670456851421183,""r"":2,""rho"":5820865458983518.0,""c"":1.1250000000000002,""eta"":4.46555675108938e+157}"
127,770,9981977198966746.0,3.1765506504128014e-124,1.1250000000000002,9.965317507950082e+159,122,648,"{""n"":346893,""L"":86006346918013531502766773665810029603646039239961730140758795801928959234525160647361356798431552467527387809300144804373658529,""H"":712350327949257638548735649169305310661351521015578666923789947482837688099446701056855654532088287795549536680349011157740003414939332120162328620333988809043094089895001270811084772904784072681121844080718266492498783352771731064419240859846980370101179926939412660798857216052890865646,""L_next"":844008488078915968521935006346494393235945675269138355904802715858490234062110421165687363781596877451536558561653817835894967978683681089126443,""r"":2,""rho"":9813327949895094.0,""c"":1.1250000000000002,""eta"":8.282532086013526e+159}"
128,881,1.327303885529792e+16,5.3065858115087834e-126,1.1250000000000002,1.770926937378584e+161,151,730,"{""n"":876531,""L"":322637803367080781738212154866931462702416709550279235025417139157931632316487663379515469747980357906370279178247003481569114341,""H"":13951127809382414078976363427126598038145138862035097288239998401965608016255664343017448694947631418270100825938653429345460181378081341950693324906855752849056545191930419298054057173821515957591403746227250153839043230084527747782690205915046895447988908971725920949249272545448190636852,""L_next"":3735120856061074508772552730955700756802225083462485267077784202830406622718134816274194549831361052822729982020178913306657377557443075898333061,""r"":2,""rho"":1.1576823351389624e+16,""c"":1.1250000000000002,""eta"":4.324083434671025e+160}"
129,998,1.776921703249954e+16,4.33478394786515e-126,1.1250000000000002,3.1382166227763453e+162,152,846,"{""n"":299395,""L"":8548761930061916774832596367992450461023627323729344440161852633872073378742692521438885334838938857701069821879426552107203469301,""H"":22221954361778196010318543602677486234960862179024556116962002353601476654408868361374876649547445351986630154503785981458963051576977015444922155258485530847285696350690152525568026943898332911065464288265191958496567339485256497423762506518534373648969751501835975593088224926769752555697680,""L_next"":149070300066036614959377250489817351184647091742140599657417922997745300256318649743744944985767283541178305100059074075541681809918394329624135451,""r"":2,""rho"":1.743764784720785e+16,""c"":1.1250000000000002,""eta"":2.5994353970291517e+162}"
130,1123,2.3698202794532684e+16,3.031000756771934e-128,1.1250000000000002,5.586684112768758e+163,206,917,"{""n"":1043359,""L"":13962295969619557068715836306706051263230732214134473388701786665211143479578058158240071163751881200293488455377456841777135803419,""H"":67012047806894713525553461858648817541270198482554798824981175763054157618274872208605350759382336633814723619085812372236031559404322135108028309154676432979233080728135960629121706211921296548008913062134106028628668907554063182677968093248520454780199905309824636097376465778717213630507546,""L_next"":258866853434144236182050399570764778907091370153179654627609736756084762125819798320745103997494422607763903795515223674415123728616322046205387711,""r"":2,""rho"":1.854042157517721e+16,""c"":1.1250000000000002,""eta"":4.7995005945086445e+162}"
131,1211,3.162123729616473e+16,3.474713769170273e-129,1.1250000000000002,9.995133354664161e+164,205,1006,"{""n"":261259,""L"":607389238632618629839589989070048807768541551239178054406206850121827671120542740599086609086444999758836157197710168979452171146435,""H"":325687401690542952142987790827399855785090964549325893661014716228615925613035601249963607798822681717516903975783435405156466935793541058731386676130543585685942878654343572337492516589607225783709428380058999040576857616791596767180657227676448381179527439901182709977389793556879971481137221422,""L_next"":18046811399539336686999886864763700461278866774487126682636689482795542551622539454138395582067777195683862296773146598378293135903363648391384567167,""r"":2,""rho"":2.9712102638115736e+16,""c"":1.1250000000000002,""eta"":5.362087125938299e+164}"
132,1334,4.214935164772629e+16,8.864582909730856e-130,1.1250000000000002,1.776123021824475e+166,198,1136,"{""n"":2789175,""L"":2002696715701593830641933570794940466977686360335899153574987267643068421362560435609151304264298151455536602877087200334518802209633,""H"":4771271913714801242129147060703466708622107444486538053800062247335676965570175880234752969438034026201436893507402692266632246992380815162334162584319590833917425968887246581553503365536503606171905121668766686388663874470371411642282282524932397840165976366384254285727087333026727723059387507794,""L_next"":69074394052462025503813199872160442556671660385632235541481208652125547797398649367275030537893491083297561312102632188991471950605852840855340004335,""r"":2,""rho"":3.4490691231929028e+16,""c"":1.1250000000000002,""eta"":2.3824235972960626e+165}"
133,887,5.597655469073448e+16,2.3870647119965e-131,1.1250000000000002,3.0203804112138884e+167,155,732,"{""n"":77145,""L"":57231667210979087878926978659496450339291763763526850133365230919395283404933693197155569578699446293157768233664817512597123130090833,""H"":9009110097995434695106681932224810775573714230326887463305559117101465226481734761369701923423334304541769758907691113422516591608411029845991404610124643463676174247898813983046223177836196092797132546157144866739495068119346465295502071465393845447638078724558632709431537307216483594617111919794360,""L_next"":3001517965629297161263312147966895090724473297947502114918790913460539805830303526729650608471400488295924683967234536392172236588886263656775011235173,""r"":2,""rho"":5.24450555417945e+16,""c"":1.1250000000000002,""eta"":1.5741477641712252e+167}"
134,850,7.47952443314036e+16,5.757513081255528e-131,1.1250000000000002,5.6128084865718125e+168,143,707,"{""n"":3749571,""L"":869683230853366839154333107452604375951299667537805109491591717259723671267049532142097173155025002823559079774303118406924308539846889,""H"":4107357133719430465145841707718737818652206076034999704292467621214096502657885216097337134421149084132521833432332245260624872874310229516382304780023987150378621436414696213263070496263129491023342609486314066337415348255105612227564137005865505425763440374171129861482262648780067985604405775322910570,""L_next"":64088666187707717538633543130350873329831210775098954921604091314533730601007031934400907331908462161343787158934819187938530962122717455749433813572679,""r"":2,""rho"":7.3691964975364e+16,""c"":1.1250000000000002,""eta"":4.722819744022352e+168}"
135,779,9.982082378939014e+16,1.6541513734514975e-133,1.1250000000000002,9.972118211748511e+169,136,643,"{""n"":746935,""L"":4228659495972755359624193044982016890188655212532715773315172254722389815323962788771694442041406678910163942874706846525021445077741665,""H"":144196962057116613684727358480233720261431453554201646213204423136934282954176962493383373584455971400944043321731987192991456452531342368223235183145364434673579745759262391291314525911051919347449802732067461261362366578126378205928176143958273724727339078223851709531960016479978610616677403262838645916,""L_next"":379732750835527239863590367075481438533410812711701821349996745057227036634930943819262040168234289026164252609592720919918104428329045142786111840379729,""r"":2,""rho"":8.979979381105832e+16,""c"":1.1250000000000002,""eta"":3.409992272833633e+169}"
136,957,1.332821784340894e+17,1.657156070573756e-134,1.1250000000000002,1.7689714534047457e+171,165,792,"{""n"":2056203,""L"":32824552216305838550389834550092607960146561176380495400748646668791772644540550821139629516933837084772289617103311726527346324386203233,""H"":14502648566489016445499105784612224443245467268925121836498319868124059060343983649824221708579567854558363334184756099642432231336639935986178015100212487958481579386086823359084370020754637564005373214215944225012511098820375476107921585710451028338180669255695386519831652988598244334727106453039705830226,""L_next"":3808234310870198601926605216922328252761402028656418724355108345292713936127932862926034268200412851271102795089086009102936047803424681306924711959354215,""r"":2,""rho"":1.1601786022166755e+17,""c"":1.1250000000000002,""eta"":4.4182319596989713e+170}"
